CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_DATE,MODIFIED_DATE,MICR_SAMPLE_METHOD
175060248010661,122560424010661,2007,54,21,1777,4,2007,0,0,99,10,60.0,0.0,0.0,1.7,0.7,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060413010661,122560220010661,2007,54,25,677,1,2007,0,0,10,1,90.0,0.0,0.0,1.2,0.1,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060414010661,122560220010661,2007,54,25,677,2,2007,10,0,70,20,80.0,3.0,0.0,2.0,0.2,2008-12-29 08:54:12,2014-08-04 12:01:19,1
175060415010661,122560220010661,2007,54,25,677,3,2007,0,0,1,1,80.0,0.0,0.0,0.8,0.1,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060416010661,122560220010661,2007,54,25,677,4,2007,0,0,1,1,90.0,0.0,0.0,0.5,0.1,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060538010661,122560712010661,2007,54,39,2504,3,2007,0,0,10,0,30.0,0.0,0.0,1.0,0.0,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060608010661,122561056010661,2007,54,45,284,1,2007,0,0,40,10,60.0,0.0,0.0,1.8,1.7,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060609010661,122561056010661,2007,54,45,284,2,2007,20,1,20,10,70.0,5.7,2.6,1.1,1.4,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060610010661,122561056010661,2007,54,45,284,3,2007,20,1,50,10,70.0,5.9,3.4,2.5,1.4,2008-12-29 08:54:12,2014-08-04 12:01:19,1
175060611010661,122561056010661,2007,54,45,284,4,2007,1,1,30,10,90.0,1.7,0.8,1.9,0.3,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060750010661,122560278010661,2007,54,49,1524,1,2007,40,60,90,30,80.0,5.4,6.0,3.9,2.3,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060751010661,122560278010661,2007,54,49,1524,3,2007,30,70,70,20,50.0,5.6,6.3,1.9,1.1,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060912010661,122561064010661,2007,54,51,785,1,2007,1,1,40,10,90.0,1.9,1.7,2.3,1.0,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060913010661,122561064010661,2007,54,51,785,2,2007,0,0,99,20,50.0,0.0,0.0,2.5,0.7,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060914010661,122561064010661,2007,54,51,785,3,2007,0,0,90,10,90.0,0.0,0.0,2.3,0.8,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175060915010661,122561064010661,2007,54,51,785,4,2007,0,10,80,10,50.0,0.0,4.7,2.8,1.3,2008-12-29 08:54:12,2014-08-04 12:01:19,1
175061041010661,122560862010661,2007,54,53,1601,1,2007,20,10,10,1,90.0,13.0,2.5,1.1,0.3,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061042010661,122560862010661,2007,54,53,1601,2,2007,10,1,1,1,99.0,2.6,1.8,0.4,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061043010661,122560862010661,2007,54,53,1601,3,2007,0,0,20,1,99.0,0.0,0.0,1.1,0.7,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061044010661,122560862010661,2007,54,53,1601,4,2007,20,1,10,1,60.0,3.4,2.3,1.0,0.7,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061179010661,122560344010661,2007,54,67,2125,1,2007,20,10,10,1,50.0,3.2,2.4,0.7,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061180010661,122560344010661,2007,54,67,2125,2,2007,10,0,0,1,80.0,1.6,0.0,0.0,0.8,2008-12-29 08:54:12,2014-08-04 12:01:19,1
175061181010661,122560344010661,2007,54,67,2125,3,2007,80,1,1,0,60.0,9.0,0.5,0.2,0.0,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061182010661,122560344010661,2007,54,67,2125,4,2007,10,0,1,0,90.0,4.1,0.0,0.5,0.0,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061284010661,122559864010661,2007,54,71,525,1,2007,10,0,20,10,20.0,0.4,0.0,1.3,1.4,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061285010661,122559864010661,2007,54,71,525,2,2007,60,1,10,1,70.0,6.3,0.9,0.4,1.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061286010661,122559864010661,2007,54,71,525,3,2007,10,10,10,1,30.0,1.4,0.9,0.9,0.6,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061287010661,122559864010661,2007,54,71,525,4,2007,10,10,10,1,70.0,0.9,1.0,0.5,0.1,2008-12-29 08:54:12,2014-08-04 12:01:19,1
175062983010661,122559940010661,2007,54,75,2500,1,2007,0,0,70,10,80.0,0.0,0.0,1.8,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062984010661,122559940010661,2007,54,75,2500,2,2007,0,0,70,10,90.0,0.0,0.0,2.3,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062985010661,122559940010661,2007,54,75,2500,3,2007,0,0,50,10,90.0,0.0,0.0,1.5,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062986010661,122559940010661,2007,54,75,2500,4,2007,0,0,99,10,90.0,0.0,0.0,2.4,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061389010661,122560808010661,2007,54,79,879,1,2007,20,1,30,10,90.0,1.6,1.3,2.5,0.6,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061390010661,122560808010661,2007,54,79,879,2,2007,1,1,10,0,99.0,2.0,1.6,1.1,0.0,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061391010661,122560808010661,2007,54,79,879,3,2007,70,20,10,1,99.0,8.9,4.9,1.0,0.6,2008-12-29 08:54:12,2014-08-04 12:01:19,1
175061392010661,122560808010661,2007,54,79,879,4,2007,20,10,40,20,90.0,3.8,1.7,2.4,2.0,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061560010661,122560048010661,2007,54,83,112,1,2007,10,1,80,10,1.0,1.4,0.9,3.5,1.6,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061561010661,122560048010661,2007,54,83,112,2,2007,70,10,90,10,10.0,6.9,1.5,3.5,0.3,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061562010661,122560048010661,2007,54,83,112,3,2007,60,10,80,10,20.0,5.6,2.5,6.0,0.8,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061676010661,122560652010661,2007,54,85,240,1,2007,1,1,50,10,80.0,2.1,2.7,2.4,1.5,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061677010661,122560652010661,2007,54,85,240,2,2007,1,0,20,10,70.0,0.5,0.0,1.5,0.5,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061678010661,122560652010661,2007,54,85,240,3,2007,10,1,20,10,90.0,1.8,1.8,1.4,0.6,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061679010661,122560652010661,2007,54,85,240,4,2007,10,1,10,1,99.0,2.7,1.7,1.7,0.7,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061841010661,122560682010661,2007,54,87,275,1,2007,60,10,70,10,60.0,7.3,1.7,1.8,0.9,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061842010661,122560682010661,2007,54,87,275,2,2007,40,10,60,20,90.0,3.1,2.7,1.9,0.8,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061843010661,122560682010661,2007,54,87,275,3,2007,10,0,90,50,90.0,1.8,0.0,1.7,1.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175061844010661,122560682010661,2007,54,87,275,4,2007,30,10,80,10,60.0,6.6,3.3,2.8,0.5,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062190010661,122560248010661,2007,54,89,2204,1,2007,20,10,20,1,80.0,2.8,2.8,0.5,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062191010661,122560248010661,2007,54,89,2204,2,2007,10,1,10,1,70.0,1.3,0.1,0.9,0.1,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062192010661,122560248010661,2007,54,89,2204,3,2007,10,0,20,10,70.0,0.6,0.0,0.4,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062193010661,122560248010661,2007,54,89,2204,4,2007,30,10,20,1,80.0,4.3,1.0,0.7,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175063022010661,122559922010661,2007,54,93,857,1,2007,0,0,20,1,70.0,0.0,0.0,1.1,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175063023010661,122559922010661,2007,54,93,857,2,2007,0,0,10,1,60.0,0.0,0.0,0.8,0.1,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175063024010661,122559922010661,2007,54,93,857,3,2007,10,0,70,1,80.0,0.5,0.0,1.8,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175063025010661,122559922010661,2007,54,93,857,4,2007,90,10,10,1,30.0,5.3,0.5,2.9,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062340010661,122560160010661,2007,54,97,2408,1,2007,60,0,70,20,1.0,9.0,0.0,3.0,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062341010661,122560160010661,2007,54,97,2408,3,2007,20,10,20,10,90.0,4.5,2.0,1.4,0.1,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062342010661,122560160010661,2007,54,97,2408,4,2007,1,0,30,1,50.0,1.5,0.0,2.4,0.2,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062504010661,122560194010661,2007,54,101,696,1,2007,10,1,10,1,10.0,1.7,0.6,0.7,0.4,2008-12-29 08:54:12,2014-08-04 12:01:15,1
175062505010661,122560194010661,2007,54,101,696,2,2007,10,1,10,10,80.0,1.1,0.7,1.5,0.7,2008-12-29 08:54:12,2014-08-04 12:01:16,1
175062506010661,122560194010661,2007,54,101,696,3,2007,10,1,10,1,90.0,4.9,1.3,1.5,0.3,2008-12-29 08:54:12,2014-08-04 12:01:09,1
175062639010661,122560978010661,2007,54,109,250,1,2007,0,0,50,10,70.0,0.0,0.0,1.8,0.7,2008-12-29 08:54:12,2014-08-04 12:01:09,1
175062640010661,122560978010661,2007,54,109,250,2,2007,20,10,90,10,50.0,7.6,3.2,6.0,2.2,2008-12-29 08:54:12,2014-08-04 12:01:09,1
175062641010661,122560978010661,2007,54,109,250,3,2007,20,10,50,10,70.0,9.0,4.3,2.5,0.4,2008-12-29 08:54:12,2014-08-04 12:01:09,1
175062642010661,122560978010661,2007,54,109,250,4,2007,40,20,40,20,20.0,6.0,6.0,3.3,1.0,2008-12-29 08:54:12,2014-08-04 12:01:09,1
175062810010661,122560500010661,2007,54,109,379,1,2007,0,0,99,40,10.0,0.0,0.0,4.6,0.2,2008-12-29 08:54:12,2014-08-04 12:01:09,1
175062811010661,122560500010661,2007,54,109,379,2,2007,0,0,10,1,20.0,0.0,0.0,1.4,0.1,2008-12-29 08:54:12,2014-08-04 12:01:09,1
175062812010661,122560500010661,2007,54,109,379,3,2007,1,0,40,30,80.0,1.0,0.0,5.0,5.0,2008-12-29 08:54:12,2014-08-04 12:01:09,1
175062813010661,122560500010661,2007,54,109,379,4,2007,10,0,60,1,80.0,1.4,0.0,1.8,0.3,2008-12-29 08:54:12,2014-08-04 12:01:09,1
216495160010661,171000245010661,2008,54,1,2226,1,2008,10,0,50,1,90.0,4.0,0.0,2.1,0.3,2009-10-06 13:34:45,2014-08-04 12:01:15,1
216495161010661,171000245010661,2008,54,1,2226,2,2008,10,1,30,0,99.0,2.5,1.5,2.4,0.0,2009-10-06 13:34:45,2014-08-04 12:01:15,1
216495162010661,171000245010661,2008,54,1,2226,3,2008,10,0,50,1,99.0,9.5,0.0,2.1,0.5,2009-10-06 13:34:45,2014-08-04 12:01:15,1
216495163010661,171000245010661,2008,54,1,2226,4,2008,30,1,80,0,99.0,7.2,1.5,2.9,0.0,2009-10-06 13:34:45,2014-08-04 12:01:15,1
216495780010661,171000270010661,2008,54,7,1131,1,2008,1,0,10,0,99.0,0.3,0.0,1.8,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495781010661,171000270010661,2008,54,7,1131,2,2008,1,0,50,1,99.0,3.4,0.0,1.6,0.1,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495782010661,171000270010661,2008,54,7,1131,3,2008,0,0,20,1,99.0,0.0,0.0,1.7,0.4,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495783010661,171000270010661,2008,54,7,1131,4,2008,1,0,80,1,99.0,1.8,0.0,3.5,0.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495987010661,171001051010661,2008,54,15,1484,1,2008,10,0,10,0,99.0,4.8,0.0,1.5,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495988010661,171001051010661,2008,54,15,1484,2,2008,0,0,0,0,70.0,0.0,0.0,0.0,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495989010661,171001051010661,2008,54,15,1484,4,2008,10,0,1,0,99.0,1.7,0.0,0.8,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497726010661,171001223010661,2008,54,19,442,1,2008,10,1,1,0,99.0,1.8,1.0,0.8,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497727010661,171001223010661,2008,54,19,442,2,2008,1,0,10,0,99.0,1.5,0.0,1.2,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497728010661,171001223010661,2008,54,19,442,3,2008,10,1,1,0,99.0,2.5,0.9,0.3,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497729010661,171001223010661,2008,54,19,442,4,2008,10,1,1,0,99.0,3.7,1.5,0.4,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495420010661,171000314010661,2008,54,25,286,1,2008,1,0,10,0,99.0,1.3,0.0,1.5,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495421010661,171000314010661,2008,54,25,286,2,2008,70,20,40,1,99.0,10.0,7.2,1.7,0.5,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495422010661,171000314010661,2008,54,25,286,3,2008,1,0,40,1,99.0,1.5,0.0,2.2,1.1,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495423010661,171000314010661,2008,54,25,286,4,2008,1,0,1,0,99.0,3.2,0.0,1.5,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494447010661,171000326010661,2008,54,27,188,1,2008,10,1,20,1,99.0,1.6,1.8,3.4,0.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494448010661,171000326010661,2008,54,27,188,2,2008,10,1,1,0,99.0,1.5,1.7,1.3,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494449010661,171000326010661,2008,54,27,188,3,2008,1,0,10,1,99.0,0.5,0.0,1.2,2.1,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494450010661,171000326010661,2008,54,27,188,4,2008,1,0,99,1,80.0,0.4,0.0,3.3,0.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494694010661,171000334010661,2008,54,27,1658,1,2008,20,1,30,1,99.0,5.6,5.3,1.8,0.3,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494695010661,171000334010661,2008,54,27,1658,2,2008,20,1,10,0,99.0,1.0,0.2,1.2,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494696010661,171000334010661,2008,54,27,1658,3,2008,50,10,10,1,99.0,26.7,25.8,0.9,0.9,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494697010661,171000334010661,2008,54,27,1658,4,2008,40,10,10,1,99.0,2.9,7.5,1.2,0.9,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216496949010661,171001056010661,2008,54,29,2007,1,2008,1,0,70,1,90.0,0.6,0.0,2.6,0.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216496950010661,171001056010661,2008,54,29,2007,2,2008,10,0,70,1,80.0,1.3,0.0,2.7,1.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216496951010661,171001056010661,2008,54,29,2007,3,2008,1,0,50,1,70.0,0.4,0.0,2.9,0.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216496952010661,171001056010661,2008,54,29,2007,4,2008,20,1,20,1,50.0,5.2,7.1,3.1,0.4,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494594010661,171000341010661,2008,54,31,608,1,2008,0,0,80,10,99.0,0.0,0.0,2.6,0.9,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494595010661,171000341010661,2008,54,31,608,2,2008,1,1,99,20,99.0,0.7,0.3,2.7,0.3,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494596010661,171000341010661,2008,54,31,608,3,2008,0,0,1,0,90.0,0.0,0.0,0.2,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494597010661,171000341010661,2008,54,31,608,4,2008,10,10,1,1,90.0,11.0,11.0,0.8,0.1,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497463010661,171000359010661,2008,54,35,893,1,2008,80,80,10,0,90.0,65.0,50.0,3.0,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497464010661,171000359010661,2008,54,35,893,2,2008,20,20,1,1,99.0,30.0,14.0,0.3,0.1,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497465010661,171000359010661,2008,54,35,893,3,2008,90,20,10,10,20.0,10.0,9.0,3.2,0.1,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497466010661,171000359010661,2008,54,35,893,4,2008,10,10,20,1,90.0,12.0,12.0,4.9,0.5,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216494356010661,171000366010661,2008,54,37,222,3,2008,40,20,50,1,80.0,7.4,7.4,0.4,0.1,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497353010661,171000381010661,2008,54,39,1428,4,2008,10,0,99,1,10.0,1.2,0.0,6.0,1.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497575010661,171001062010661,2008,54,43,794,1,2008,50,1,1,1,99.0,2.5,1.2,1.5,0.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497576010661,171001062010661,2008,54,43,794,2,2008,20,1,1,1,99.0,2.7,2.4,1.0,0.1,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497577010661,171001062010661,2008,54,43,794,3,2008,1,1,1,1,99.0,2.4,0.8,1.0,0.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216497578010661,171001062010661,2008,54,43,794,4,2008,20,1,1,0,90.0,2.5,1.2,0.8,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216496632010661,171001139010661,2008,54,47,1914,3,2008,30,0,10,0,99.0,1.6,0.0,1.1,0.0,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216496634010661,171001139010661,2008,54,47,1914,4,2008,50,1,30,1,99.0,13.0,1.5,2.3,0.2,2009-10-06 13:34:45,2014-08-04 12:01:16,1
216495634010661,171000473010661,2008,54,67,1365,1,2008,20,0,1,0,99.0,2.7,0.0,0.6,0.0,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216495635010661,171000473010661,2008,54,67,1365,2,2008,20,0,10,0,99.0,3.2,0.0,1.1,0.0,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216495636010661,171000473010661,2008,54,67,1365,3,2008,10,0,10,0,90.0,0.9,0.0,1.2,0.0,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216495637010661,171000473010661,2008,54,67,1365,4,2008,10,1,1,0,90.0,5.7,3.5,0.6,0.0,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216496211010661,171000476010661,2008,54,69,354,1,2008,99,20,30,10,99.0,1.8,9.0,1.9,0.2,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216496212010661,171000476010661,2008,54,69,354,2,2008,80,20,10,1,99.0,12.0,12.0,0.8,0.1,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216496213010661,171000476010661,2008,54,69,354,3,2008,50,10,90,10,40.0,7.1,3.2,5.1,2.2,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216494997010661,171000487010661,2008,54,75,1110,1,2008,20,1,1,0,99.0,35.0,1.0,2.0,0.0,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216494998010661,171000487010661,2008,54,75,1110,2,2008,20,1,80,0,90.0,45.0,0.7,2.5,0.0,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216494999010661,171000487010661,2008,54,75,1110,3,2008,10,0,80,0,99.0,9.0,0.0,2.1,0.0,2009-10-06 13:34:46,2014-08-04 12:01:19,1
216495000010661,171000487010661,2008,54,75,1110,4,2008,20,1,20,0,99.0,25.0,20.0,3.5,0.0,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216494924010661,171000614010661,2008,54,83,214,1,2008,0,0,30,0,99.0,0.0,0.0,1.3,0.0,2009-10-06 13:34:46,2014-08-04 12:01:16,1
216494925010661,171000614010661,2008,54,83,214,2,2008,0,0,20,0,99.0,0.0,0.0,1.3,0.0,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216494926010661,171000614010661,2008,54,83,214,3,2008,0,0,10,1,99.0,0.0,0.0,2.2,0.1,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216494927010661,171000614010661,2008,54,83,214,4,2008,0,0,50,1,99.0,0.0,0.0,1.6,0.2,2009-10-06 13:34:46,2014-08-04 12:01:19,1
216496384010661,171000537010661,2008,54,87,744,1,2008,50,10,60,10,80.0,4.2,4.5,4.5,2.0,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216496385010661,171000537010661,2008,54,87,744,2,2008,60,1,60,1,60.0,60.0,2.2,1.7,0.3,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216496386010661,171000537010661,2008,54,87,744,3,2008,20,0,10,1,60.0,1.1,0.0,0.9,0.5,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216496387010661,171000537010661,2008,54,87,744,4,2008,40,10,99,20,90.0,3.1,3.4,3.9,0.8,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216494824010661,171000619010661,2008,54,93,218,1,2008,1,0,50,10,99.0,0.2,0.0,1.5,0.2,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216494825010661,171000619010661,2008,54,93,218,2,2008,1,0,50,1,99.0,0.3,0.0,1.3,0.3,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216494826010661,171000619010661,2008,54,93,218,3,2008,30,0,70,10,99.0,12.0,0.0,1.2,0.4,2009-10-06 13:34:46,2014-08-04 12:01:19,1
216494827010661,171000619010661,2008,54,93,218,4,2008,40,1,20,1,99.0,21.5,1.5,1.7,0.2,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216495346010661,171000624010661,2008,54,101,1753,1,2008,0,0,30,1,99.0,0.0,0.0,0.9,0.2,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216495347010661,171000624010661,2008,54,101,1753,2,2008,0,0,50,1,99.0,0.0,0.0,2.1,0.6,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216495348010661,171000624010661,2008,54,101,1753,3,2008,0,0,30,1,99.0,0.0,0.0,2.0,0.3,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216495349010661,171000624010661,2008,54,101,1753,4,2008,0,0,30,1,99.0,0.0,0.0,2.0,0.8,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216497171010661,171000585010661,2008,54,107,934,1,2008,80,10,10,60,99.0,6.3,4.0,2.1,2.1,2009-10-06 13:34:46,2014-08-04 12:01:19,1
216497172010661,171000585010661,2008,54,107,934,2,2008,60,10,10,10,99.0,5.0,2.5,0.8,0.7,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216497173010661,171000585010661,2008,54,107,934,3,2008,30,10,10,70,99.0,5.3,5.0,0.7,1.5,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216497174010661,171000585010661,2008,54,107,934,4,2008,80,1,10,1,99.0,6.0,1.8,1.2,0.2,2009-10-06 13:34:46,2014-08-04 12:01:15,1
216517479010661,171000596010661,2008,54,109,1029,2,2008,90,10,30,10,99.0,9.0,4.2,3.0,0.8,2009-10-07 07:40:14,2014-08-04 12:01:14,1
225051215010661,145007461010661,2009,54,1,1932,1,2009,99,20,10,0,90.0,10.2,6.8,1.1,0.0,2010-08-17 07:49:40,2014-08-04 12:01:17,1
225051216010661,145007461010661,2009,54,1,1932,2,2009,50,10,60,1,80.0,6.1,2.9,2.3,0.3,2010-08-17 07:49:40,2014-08-04 12:01:17,1
225051217010661,145007461010661,2009,54,1,1932,3,2009,70,10,70,1,90.0,12.3,4.7,1.9,4.9,2010-08-17 07:49:40,2014-08-04 12:01:17,1
225051218010661,145007461010661,2009,54,1,1932,4,2009,10,1,99,10,50.0,4.9,2.9,4.1,0.9,2010-08-17 07:49:40,2014-08-04 12:01:17,1
225069156010661,145008085010661,2009,54,5,1861,1,2009,1,0,20,1,90.0,0.5,0.0,0.7,0.4,2010-08-17 07:49:40,2014-08-04 12:01:17,1
225069157010661,145008085010661,2009,54,5,1861,2,2009,20,10,20,1,90.0,5.1,4.8,2.1,0.9,2010-08-17 07:49:40,2014-08-04 12:01:17,1
225069158010661,145008085010661,2009,54,5,1861,4,2009,40,0,20,1,99.0,3.6,0.0,1.8,0.8,2010-08-17 07:49:40,2014-08-04 12:01:17,1
225052602010661,145007681010661,2009,54,7,1499,1,2009,40,10,90,20,30.0,3.9,3.9,2.6,2.9,2010-08-17 07:49:41,2014-08-04 12:01:17,1
225052603010661,145007681010661,2009,54,7,1499,2,2009,40,10,20,1,90.0,18.1,12.3,2.3,0.4,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225052604010661,145007681010661,2009,54,7,1499,3,2009,10,10,70,10,80.0,17.4,16.7,1.8,1.5,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225052605010661,145007681010661,2009,54,7,1499,4,2009,30,10,90,10,60.0,3.5,3.8,2.7,2.3,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225052417010661,145007553010661,2009,54,7,1744,1,2009,10,1,60,1,99.0,1.9,2.3,2.7,0.3,2010-08-17 07:49:41,2014-08-04 12:01:17,1
225052418010661,145007553010661,2009,54,7,1744,2,2009,40,1,40,1,90.0,7.0,1.5,1.1,0.4,2010-08-17 07:49:41,2014-08-04 12:01:17,1
225052419010661,145007553010661,2009,54,7,1744,3,2009,0,0,20,1,99.0,0.0,0.0,1.1,0.1,2010-08-17 07:49:41,2014-08-04 12:01:17,1
225052420010661,145007553010661,2009,54,7,1744,4,2009,1,1,40,1,90.0,2.1,1.7,2.1,0.3,2010-08-17 07:49:41,2014-08-04 12:01:17,1
225082836010661,145007991010661,2009,54,11,797,1,2009,40,10,70,10,80.0,8.2,1.8,3.5,1.3,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225082837010661,145007991010661,2009,54,11,797,2,2009,10,1,60,10,99.0,1.1,0.8,1.5,0.7,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225082838010661,145007991010661,2009,54,11,797,3,2009,10,1,50,10,80.0,11.5,7.2,1.6,0.4,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225083719010661,145007655010661,2009,54,17,1054,1,2009,0,0,20,1,99.0,0.0,0.0,1.3,0.6,2010-08-17 07:49:41,2014-08-04 12:01:10,1
