CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,LAT,LON,CONGCD,ECOSUBCD,HUC,EMAP_HEX,FIPSCOUNTY,ROADLESSCD,CREATED_DATE,MODIFIED_DATE,ALP_ADFORCD,FVS_VARIANT,FVS_LOC_CD,FVS_REGION,FVS_FOREST,FVS_DISTRICT,ECO_UNIT_PNW,PRECIPITATION
7530221010661,54.0,2000.0,4.0,17.0,593.0,39.37803,-80.7331,5402.0,221Ea,5030201.0,4052.0,54017.0,,2024-10-22 07:22:10,2024-10-22 07:22:10,,NE,921,9,21,,,
7530282010661,54.0,2000.0,4.0,17.0,672.0,39.39343,-80.61798,5402.0,221Ea,5030201.0,3920.0,54017.0,,2024-10-22 07:22:10,2024-10-22 07:22:10,,NE,921,9,21,,,
7530356010661,54.0,2000.0,4.0,17.0,700.0,39.33881,-80.59263,5402.0,221Ea,5030201.0,3921.0,54017.0,,2024-10-22 07:22:10,2024-10-22 07:22:10,,NE,921,9,21,,,
7530424010661,54.0,2000.0,4.0,17.0,704.0,39.16226,-80.62556,5402.0,221Ea,5030201.0,3921.0,54017.0,,2024-10-22 07:22:10,2024-10-22 07:22:10,,NE,921,9,21,,,
7530484010661,54.0,2000.0,4.0,17.0,790.0,39.29114,-80.85733,5402.0,221Ea,5030201.0,4053.0,54017.0,,2024-10-22 07:22:10,2024-10-22 07:22:10,,NE,921,9,21,,,
247065599010661,54.0,2012.0,2.0,83.0,523.0,38.767311,-80.001998,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065604010661,54.0,2012.0,2.0,75.0,549.0,38.487868,-79.898808,5401.0,M221Bc,5050003.0,3407.0,54075.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065606010661,54.0,2012.0,2.0,75.0,1447.0,38.216658,-79.957832,5401.0,M221Bd,5050003.0,3408.0,54075.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065613010661,54.0,2012.0,3.0,63.0,1708.0,37.61201,-80.248915,5401.0,M221Aa,2080201.0,3411.0,54063.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065631010661,54.0,2012.0,2.0,83.0,1782.0,38.966479,-79.429812,5402.0,M221Ba,5020004.0,3278.0,54083.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065635010661,54.0,2012.0,2.0,71.0,2482.0,38.821006,-79.483696,5401.0,M221Ba,2070001.0,3279.0,54071.0,1C,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065637010661,54.0,2012.0,2.0,71.0,904.0,38.749373,-79.511265,5401.0,M221Ba,2070001.0,3279.0,54071.0,1C,2026-07-06 08:29:13,,921.0,NE,921,9,21,,,
247065639010661,54.0,2012.0,2.0,57.0,1223.0,39.421146,-79.008517,5402.0,M221Ac,2070002.0,3276.0,54057.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065662010661,54.0,2012.0,2.0,65.0,484.0,39.46417,-78.309992,5402.0,M221Ac,2070004.0,3025.0,54065.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065681010661,54.0,2012.0,2.0,65.0,666.0,39.53356,-78.283138,5402.0,M221Ac,2070004.0,3025.0,54065.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065683010661,54.0,2012.0,2.0,27.0,2211.0,39.30798,-78.401505,5402.0,M221Ac,2070003.0,3026.0,54027.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065697010661,54.0,2012.0,3.0,5.0,217.0,37.933967,-81.743167,5401.0,M221Ca,5050009.0,4191.0,54005.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065698010661,54.0,2012.0,3.0,45.0,284.0,37.9162,-81.830856,5401.0,M221Ca,5050009.0,4191.0,54045.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
247065703010661,54.0,2012.0,3.0,25.0,4140.0,37.862316,-80.217168,5401.0,M221Bd,5050003.0,3410.0,54025.0,,2026-07-06 08:29:14,,921.0,NE,921,9,21,,,
247065726010661,54.0,2012.0,2.0,75.0,6159.0,38.220146,-79.990736,5401.0,M221Bd,5050003.0,3408.0,54075.0,1C,2026-07-06 08:29:14,,921.0,NE,921,9,21,,,
247065207010661,54.0,2012.0,4.0,35.0,2900.0,38.746258,-81.788211,5401.0,221Ec,5050008.0,4322.0,54035.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065213010661,54.0,2012.0,3.0,15.0,2294.0,38.647557,-81.040395,5401.0,221Ea,5030203.0,3924.0,54015.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065225010661,54.0,2012.0,2.0,23.0,2465.0,39.280581,-79.237167,5402.0,M221Bf,2070002.0,3277.0,54023.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065227010661,54.0,2012.0,2.0,23.0,1628.0,39.023957,-79.200812,5402.0,M221Ac,2070001.0,3278.0,54023.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065229010661,54.0,2012.0,2.0,27.0,387.0,39.378379,-78.355738,5402.0,M221Ac,2070003.0,3025.0,54027.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065234010661,54.0,2012.0,4.0,99.0,1372.0,38.219165,-82.560974,5401.0,221Eb,5070204.0,4595.0,54099.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065235010661,54.0,2012.0,4.0,99.0,1250.0,38.140449,-82.587749,5401.0,221Eb,5070204.0,4595.0,54099.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065243010661,54.0,2012.0,4.0,43.0,1122.0,38.289628,-82.176514,5401.0,221Eb,5070102.0,4458.0,54043.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065260010661,54.0,2012.0,4.0,35.0,1570.0,38.66164,-81.679484,5401.0,221Ea,5050008.0,4322.0,54035.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065268010661,54.0,2012.0,4.0,79.0,879.0,38.476819,-81.969511,5401.0,221Ec,5050008.0,4323.0,54079.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065292010661,54.0,2012.0,4.0,35.0,271.0,38.962694,-81.70046,5401.0,221Ec,5030202.0,4321.0,54035.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065297010661,54.0,2012.0,4.0,35.0,1275.0,38.733381,-81.650271,5401.0,221Ea,5030202.0,4322.0,54035.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065300010661,54.0,2012.0,3.0,39.0,1387.0,38.432213,-81.482323,5401.0,221Ea,5050007.0,4189.0,54039.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065309010661,54.0,2012.0,4.0,43.0,281.0,38.272565,-81.856501,5401.0,221Eb,5050009.0,4324.0,54043.0,,2026-07-06 08:29:14,,,NE,921,9,21,,,
247065333010661,54.0,2012.0,4.0,105.0,1301.0,39.02864,-81.180056,5401.0,221Ec,5030203.0,4054.0,54105.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065342010661,54.0,2012.0,4.0,87.0,2947.0,38.709082,-81.489397,5401.0,221Ea,5050008.0,4188.0,54087.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065347010661,54.0,2012.0,4.0,51.0,798.0,39.911061,-80.743384,5402.0,221Ea,5030106.0,4050.0,54051.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065370010661,54.0,2012.0,3.0,5.0,78.0,38.051801,-81.666157,5401.0,M221Ca,5050009.0,4191.0,54005.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065377010661,54.0,2012.0,4.0,103.0,1814.0,39.638354,-80.743664,5402.0,221Ea,5030201.0,4051.0,54103.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065383010661,54.0,2012.0,3.0,109.0,379.0,37.541404,-81.435913,5401.0,M221Cb,5070101.0,3928.0,54109.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065411010661,54.0,2012.0,3.0,81.0,481.0,37.731378,-81.301254,5401.0,M221Cb,5050009.0,3928.0,54081.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065414010661,54.0,2012.0,3.0,109.0,1857.0,37.62233,-81.34265,5401.0,M221Cb,5070101.0,3928.0,54109.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065416010661,54.0,2012.0,3.0,109.0,1526.0,37.565169,-81.397626,5401.0,M221Cb,5070101.0,3928.0,54109.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065420010661,54.0,2012.0,4.0,103.0,1230.0,39.705375,-80.5184,5402.0,221Ea,5030106.0,3919.0,54103.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065425010661,54.0,2012.0,4.0,103.0,2441.0,39.493842,-80.626907,5402.0,221Ea,5030201.0,3920.0,54103.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065430010661,54.0,2012.0,4.0,17.0,204.0,39.328521,-80.702197,5402.0,221Ea,5030201.0,3921.0,54017.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065438010661,54.0,2012.0,4.0,21.0,1777.0,38.908598,-80.783055,5401.0,221Ea,5030203.0,3922.0,54021.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065441010661,54.0,2012.0,4.0,21.0,224.0,38.87137,-80.939377,5401.0,221Ea,5030203.0,3923.0,54021.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065447010661,54.0,2012.0,3.0,19.0,2413.0,38.011271,-80.85456,5401.0,M221Cb,5050005.0,3795.0,54019.0,,2026-07-06 08:29:15,,,NE,921,9,21,,,
247065476010661,54.0,2012.0,2.0,7.0,2060.0,38.715864,-80.705345,5401.0,221Ea,5030203.0,3923.0,54007.0,,2026-07-06 08:29:16,,,NE,921,9,21,,,
247065529010661,54.0,2012.0,3.0,25.0,143.0,37.942457,-80.712708,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2026-07-06 08:29:16,,,NE,921,9,21,,,
247065486010661,54.0,2012.0,3.0,89.0,1388.0,37.708989,-80.684589,5401.0,M221Be,5050003.0,3667.0,54089.0,,2026-07-06 08:29:16,,,NE,921,9,21,,,
247065513010661,54.0,2012.0,2.0,7.0,2373.0,38.625319,-80.56387,5401.0,M221Ca,5050007.0,3793.0,54007.0,,2026-07-06 08:29:16,,,NE,921,9,21,,,
247065585010661,54.0,2012.0,2.0,93.0,2349.0,39.211626,-79.604611,5402.0,M221Bb,5020004.0,3404.0,54093.0,,2026-07-06 08:29:16,,921.0,NE,921,9,21,,,
247065587010661,54.0,2012.0,2.0,77.0,344.0,39.38009,-79.860333,5402.0,M221Bb,5020001.0,3660.0,54077.0,,2026-07-06 08:29:16,,,NE,921,9,21,,,
247065593010661,54.0,2012.0,2.0,1.0,1957.0,39.139661,-79.973151,5402.0,M221Bb,5020001.0,3661.0,54001.0,,2026-07-06 08:29:16,,,NE,921,9,21,,,
247065620010661,54.0,2012.0,2.0,83.0,2066.0,38.919082,-79.772064,5402.0,M221Bb,5020004.0,3533.0,54083.0,,2026-07-06 08:29:16,,921.0,NE,921,9,21,,,
247065638010661,54.0,2012.0,2.0,71.0,2314.0,38.591087,-79.598033,5401.0,M221Ba,2070001.0,3280.0,54071.0,,2026-07-06 08:29:16,,921.0,NE,921,9,21,,,
247065690010661,54.0,2012.0,2.0,71.0,440.0,38.498387,-79.488818,5401.0,M221Aa,2070001.0,3280.0,54071.0,,2026-07-06 08:29:16,,,NE,921,9,21,,,
247065692010661,54.0,2012.0,3.0,25.0,1716.0,37.922129,-80.272181,5401.0,M221Bd,5050003.0,3537.0,54025.0,,2026-07-06 08:29:16,,921.0,NE,921,9,21,,,
247065693010661,54.0,2012.0,3.0,25.0,1105.0,37.774811,-80.493912,5401.0,M221Be,5050003.0,3538.0,54025.0,,2026-07-06 08:29:17,,,NE,921,9,21,,,
247065708010661,54.0,2012.0,2.0,83.0,5439.0,38.935364,-79.658263,5402.0,M221Ba,5020004.0,3405.0,54083.0,,2026-07-06 08:29:17,,921.0,NE,921,9,21,,,
247065715010661,54.0,2012.0,2.0,101.0,5876.0,38.404838,-80.438386,5401.0,M221Bc,5050005.0,3664.0,54101.0,,2026-07-06 08:29:17,,921.0,NE,921,9,21,,,
247065748010661,54.0,2012.0,2.0,75.0,7846.0,38.240014,-80.058934,5401.0,M221Be,5050003.0,3408.0,54075.0,,2026-07-06 08:29:17,,,NE,921,9,21,,,
247065770010661,54.0,2012.0,2.0,75.0,7830.0,38.423706,-80.141361,5401.0,M221Bc,5050007.0,3535.0,54075.0,,2026-07-06 08:29:17,,921.0,NE,921,9,21,,,
247065584010661,54.0,2012.0,2.0,77.0,2033.0,39.290806,-79.575131,5402.0,M221Bb,5020004.0,3531.0,54077.0,,2026-07-06 08:29:17,,,NE,921,9,21,,,
247065586010661,54.0,2012.0,2.0,77.0,2302.0,39.293683,-79.731899,5402.0,M221Bb,5020004.0,3531.0,54077.0,,2026-07-06 08:29:17,,,NE,921,9,21,,,
247065590010661,54.0,2012.0,2.0,93.0,1962.0,39.061472,-79.685502,5402.0,M221Bb,5020004.0,3532.0,54093.0,,2026-07-06 08:29:17,,921.0,NE,921,9,21,,,
247065592010661,54.0,2012.0,2.0,1.0,1467.0,39.085733,-79.855708,5402.0,M221Bb,5020001.0,3532.0,54001.0,,2026-07-06 08:29:17,,,NE,921,9,21,,,
247065603010661,54.0,2012.0,2.0,75.0,2512.0,38.449014,-79.862813,5401.0,M221Bd,5050003.0,3407.0,54075.0,1C,2026-07-06 08:29:17,,921.0,NE,921,9,21,,,
247065605010661,54.0,2012.0,2.0,75.0,3185.0,38.28268,-79.890407,5401.0,M221Bd,5050003.0,3408.0,54075.0,,2026-07-06 08:29:17,,,NE,921,9,21,,,
247065607010661,54.0,2012.0,2.0,75.0,296.0,38.224928,-80.09932,5401.0,M221Be,5050003.0,3536.0,54075.0,,2026-07-06 08:29:17,,,NE,921,9,21,,,
247065610010661,54.0,2012.0,3.0,25.0,2330.0,37.977964,-80.034044,5401.0,M221Bd,5050003.0,3409.0,54025.0,,2026-07-06 08:29:17,,921.0,NE,921,9,21,,,
247065611010661,54.0,2012.0,3.0,25.0,2514.0,37.976096,-80.210197,5401.0,M221Bd,5050003.0,3537.0,54025.0,,2026-07-06 08:29:17,,921.0,NE,921,9,21,,,
247065628010661,54.0,2012.0,2.0,23.0,2282.0,38.965065,-79.23665,5402.0,M221Aa,2070001.0,3278.0,54023.0,,2026-07-06 08:29:17,,921.0,NE,921,9,21,,,
247065630010661,54.0,2012.0,2.0,71.0,2227.0,38.890583,-79.282592,5401.0,M221Aa,2070001.0,3278.0,54071.0,,2026-07-06 08:29:17,,,NE,921,9,21,,,
247065632010661,54.0,2012.0,2.0,71.0,2425.0,38.896328,-79.446069,5401.0,M221Ba,2070001.0,3405.0,54071.0,,2026-07-06 08:29:18,,921.0,NE,921,9,21,,,
247065643010661,54.0,2012.0,2.0,23.0,1391.0,39.189839,-79.128077,5402.0,M221Aa,2070002.0,3277.0,54023.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
247065647010661,54.0,2012.0,2.0,27.0,180.0,39.197637,-78.776275,5402.0,M221Aa,2070003.0,3151.0,54027.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
247065660010661,54.0,2012.0,2.0,57.0,414.0,39.46255,-78.75104,5402.0,M221Ac,2070002.0,3150.0,54057.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
247065663010661,54.0,2012.0,2.0,27.0,1102.0,39.443137,-78.452366,5402.0,M221Ac,2070003.0,3025.0,54027.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
247065669010661,54.0,2012.0,2.0,27.0,1477.0,39.194997,-78.594289,5402.0,M221Ac,2070003.0,3026.0,54027.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
247065673010661,54.0,2012.0,2.0,31.0,2466.0,38.946162,-78.751848,5402.0,M221Aa,2070003.0,3027.0,54031.0,,2026-07-06 08:29:18,,808.0,SN,80804,8,8,4,,
247065675010661,54.0,2012.0,2.0,65.0,1789.0,39.610643,-78.229784,5402.0,M221Ac,2070004.0,3024.0,54065.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
247065676010661,54.0,2012.0,2.0,3.0,130.0,39.594404,-77.899859,5402.0,M221Ab,2070004.0,2778.0,54003.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
247065682010661,54.0,2012.0,2.0,3.0,42.0,39.378647,-78.189874,5402.0,M221Ac,2070004.0,2902.0,54003.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
247065686010661,54.0,2012.0,2.0,37.0,832.0,39.361158,-77.860823,5402.0,M221Ab,2070004.0,2779.0,54037.0,,2026-07-06 08:29:18,,,NE,921,9,21,,,
29637489020004,54.0,2013.0,2.0,91.0,1536.0,39.26247,-80.056976,5402.0,221Ea,5020001.0,3660.0,54091.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637501020004,54.0,2013.0,3.0,55.0,1899.0,37.443803,-81.092409,5401.0,M221Be,5050002.0,3798.0,54055.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637191020004,54.0,2013.0,2.0,31.0,599.0,39.138407,-78.957717,5402.0,M221Ac,2070001.0,3151.0,54031.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637200020004,54.0,2013.0,2.0,83.0,1724.0,38.924094,-79.853985,5402.0,M221Bb,5020001.0,3533.0,54083.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637201020004,54.0,2013.0,2.0,83.0,2475.0,38.854366,-79.908394,5402.0,M221Bb,5020001.0,3533.0,54083.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637202020004,54.0,2013.0,2.0,83.0,2240.0,38.87555,-80.082042,5402.0,M221Bb,5020001.0,3662.0,54083.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637214020004,54.0,2013.0,2.0,93.0,870.0,39.188909,-79.393166,5402.0,M221Ba,5020004.0,3404.0,54093.0,,2026-07-06 08:29:25,,921.0,NE,921,9,21,,,
29637222020004,54.0,2013.0,4.0,99.0,1138.0,38.241255,-82.495747,5401.0,221Eb,5070204.0,4594.0,54099.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637249020004,54.0,2013.0,3.0,47.0,2476.0,37.54253,-81.850494,5401.0,M221Ca,5070201.0,4193.0,54047.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637254020004,54.0,2013.0,3.0,39.0,420.0,38.372716,-81.299048,5401.0,M221Ca,5050007.0,4057.0,54039.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637255020004,54.0,2013.0,3.0,39.0,1505.0,38.292227,-81.338089,5401.0,M221Ca,5050007.0,4057.0,54039.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637256020004,54.0,2013.0,3.0,39.0,876.0,38.30742,-81.402271,5401.0,M221Ca,5050006.0,4057.0,54039.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637259020004,54.0,2013.0,3.0,39.0,1125.0,38.159196,-81.587109,5401.0,M221Ca,5050006.0,4190.0,54039.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637264020004,54.0,2013.0,4.0,9.0,2272.0,40.205047,-80.558224,5402.0,221Ea,5030106.0,4049.0,54009.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637280020004,54.0,2013.0,3.0,39.0,1722.0,38.314212,-81.646356,5401.0,221Eb,5050008.0,4190.0,54039.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637285020004,54.0,2013.0,4.0,43.0,3471.0,38.146777,-82.04083,5401.0,221Eb,5070102.0,4324.0,54043.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637296020004,54.0,2013.0,3.0,59.0,2519.0,37.691458,-82.098911,5401.0,M221Ca,5070201.0,4326.0,54059.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637298020004,54.0,2013.0,3.0,59.0,2070.0,37.69188,-82.274295,5401.0,M221Ca,5070201.0,4326.0,54059.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637314020004,54.0,2013.0,4.0,87.0,744.0,38.775545,-81.238094,5401.0,221Ea,5030203.0,4055.0,54087.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637319020004,54.0,2013.0,4.0,51.0,2034.0,39.748996,-80.794064,5402.0,221Ea,5030106.0,4051.0,54051.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637323020004,54.0,2013.0,3.0,59.0,679.0,37.909459,-82.317263,5401.0,M221Ca,5090102.0,4460.0,54059.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637333020004,54.0,2013.0,4.0,95.0,478.0,39.375601,-80.830192,5402.0,221Ea,5030201.0,4052.0,54095.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637335020004,54.0,2013.0,4.0,95.0,2515.0,39.453492,-80.943133,5402.0,221Ec,5030201.0,4052.0,54095.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637336020004,54.0,2013.0,4.0,95.0,1916.0,39.363513,-80.986281,5402.0,221Ec,5030201.0,4185.0,54095.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637340020004,54.0,2013.0,4.0,85.0,1148.0,39.153956,-80.986897,5402.0,221Ec,5030203.0,4053.0,54085.0,,2026-07-06 08:29:25,,,NE,921,9,21,,,
29637344020004,54.0,2013.0,3.0,5.0,634.0,38.002492,-81.798759,5401.0,M221Ca,5050009.0,4191.0,54005.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637348020004,54.0,2013.0,3.0,45.0,1203.0,37.765096,-82.073842,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637351020004,54.0,2013.0,3.0,47.0,1114.0,37.371255,-81.462708,5401.0,M221Cb,5070201.0,3929.0,54047.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
247065597010661,54.0,2012.0,2.0,83.0,1880.0,38.842184,-79.935131,5402.0,M221Bb,5020001.0,3533.0,54083.0,,2026-07-06 08:29:13,,,NE,921,9,21,,,
29637362020004,54.0,2013.0,4.0,105.0,1004.0,39.067707,-81.463309,5401.0,221Ec,5030203.0,4320.0,54105.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637366020004,54.0,2013.0,4.0,35.0,1652.0,38.970321,-81.674393,5401.0,221Ec,5030202.0,4321.0,54035.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637369020004,54.0,2013.0,4.0,87.0,1307.0,38.592997,-81.356703,5401.0,221Ea,5050007.0,4056.0,54087.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637370020004,54.0,2013.0,4.0,53.0,2367.0,38.646927,-82.119742,5401.0,221Ec,5090101.0,4457.0,54053.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637377020004,54.0,2013.0,4.0,11.0,1172.0,38.385796,-82.276353,5401.0,221Eb,5070102.0,4458.0,54011.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637507020004,54.0,2013.0,2.0,33.0,464.0,39.418169,-80.303905,5402.0,221Ea,5020002.0,3789.0,54033.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637510020004,54.0,2013.0,2.0,33.0,701.0,39.267552,-80.197562,5402.0,221Ea,5020002.0,3790.0,54091.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637513020004,54.0,2013.0,2.0,33.0,1097.0,39.266442,-80.375604,5402.0,221Ea,5020002.0,3790.0,54033.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637514020004,54.0,2013.0,2.0,33.0,2143.0,39.195917,-80.417692,5402.0,221Ea,5020002.0,3790.0,54033.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637520020004,54.0,2013.0,2.0,71.0,261.0,38.787265,-79.490528,5401.0,M221Ba,2070001.0,3279.0,54071.0,1C,2026-07-06 08:29:26,,921.0,NE,921,9,21,,,
29637521020004,54.0,2013.0,2.0,83.0,819.0,38.637967,-80.036893,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:29:26,,,NE,921,9,21,,,
29637553020004,54.0,2013.0,2.0,83.0,1458.0,38.788031,-79.641931,5402.0,M221Ba,5020004.0,3406.0,54083.0,,2026-07-06 08:29:26,,921.0,NE,921,9,21,,,
171000583010661,54.0,2008.0,4.0,103.0,2417.0,39.611964,-80.821224,5402.0,221Ea,5030201.0,4051.0,54103.0,,2026-07-06 08:28:06,,,NE,921,9,21,,,
171001084010661,54.0,2008.0,4.0,105.0,1004.0,39.067707,-81.463309,5401.0,221Ec,5030203.0,4320.0,54105.0,,2026-07-06 08:28:06,,,NE,921,9,21,,,
171000287010661,54.0,2008.0,4.0,17.0,429.0,39.434919,-80.628142,5402.0,221Ea,5030201.0,3920.0,54017.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000295010661,54.0,2008.0,3.0,19.0,896.0,38.052957,-80.963375,5401.0,M221Cb,5050004.0,3795.0,54019.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000320010661,54.0,2008.0,3.0,25.0,969.0,38.118575,-80.614343,5401.0,M221Bc,5050005.0,3665.0,54025.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000329010661,54.0,2008.0,2.0,27.0,1806.0,39.417558,-78.638533,5402.0,M221Ac,2070003.0,3150.0,54027.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000372010661,54.0,2008.0,3.0,39.0,63.0,38.577018,-81.72533,5401.0,221Ea,5050008.0,4322.0,54039.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171001201010661,54.0,2008.0,3.0,39.0,149.0,38.52418,-81.403935,5401.0,221Ea,5050007.0,4056.0,54039.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000990010661,54.0,2008.0,2.0,41.0,614.0,38.885183,-80.403191,5402.0,221Ea,5020002.0,3792.0,54041.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171001063010661,54.0,2008.0,3.0,45.0,1203.0,37.765096,-82.073842,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000406010661,54.0,2008.0,3.0,47.0,482.0,37.289756,-81.816591,5401.0,M221Cb,5070201.0,4061.0,54047.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000440010661,54.0,2008.0,3.0,59.0,1251.0,37.806013,-82.341159,5401.0,M221Ca,5070201.0,4326.0,54059.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000453010661,54.0,2008.0,4.0,61.0,712.0,39.716273,-79.972195,5402.0,221Ea,5020003.0,3788.0,54061.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171001069010661,54.0,2008.0,4.0,61.0,2056.0,39.562941,-80.059497,5402.0,221Ea,5020003.0,3789.0,54061.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000456010661,54.0,2008.0,3.0,63.0,661.0,37.511226,-80.600213,5401.0,M221Be,5050002.0,3539.0,54063.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000472010661,54.0,2008.0,3.0,67.0,40.0,38.203313,-80.921356,5401.0,M221Ca,5050005.0,3795.0,54067.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171000271010661,54.0,2008.0,2.0,7.0,1147.0,38.619386,-80.832984,5401.0,221Ea,5050007.0,3924.0,54007.0,,2026-07-06 08:28:07,,,NE,921,9,21,,,
171001073010661,54.0,2008.0,2.0,75.0,2469.0,38.172518,-79.969113,5401.0,M221Bd,5050003.0,3408.0,54075.0,,2026-07-06 08:28:08,,,NE,921,9,21,,,
