CN,INVYR,STATECD,COUNTYCD,O3PLOT,FIELD_ID,SPLIT_PLOTID,GROUND_LOC_CD,MEASYEAR,BIOSPCD,AMNT_MAX,AMNT_MIN,AMNT_MEAN,SVRTY_MAX,SVRTY_MIN,SVRTY_MEAN,PLANT_INJ_CNT,PLANT_EVAL_CNT,PLANT_RATIO,BIOSPCD_SUM,BIOSPCD_INDEX,ELEV,PLTSIZE,ASPECT,TERRPOS,SOILDPTH,SOILDRN,PLOTWET,PLTDSTRB,CREATED_DATE,MODIFIED_DATE
226154953010661,2004,54,99,15581.0,1558,1,1,2004,365.0,0.88,0.16,0.4,0.63,0.035,0.275,3.0,30.0,0.1,0.1952,0.01952,620,1.0,250,4.0,1.0,1.0,,2.0,2010-06-07 12:45:45,
226154954010661,2004,54,99,15581.0,1558,1,1,2004,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,620,1.0,250,4.0,1.0,1.0,,2.0,2010-06-07 12:45:45,
226154955010661,2004,54,99,15581.0,1558,1,1,2004,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,620,1.0,250,4.0,1.0,1.0,,2.0,2010-06-07 12:45:45,
226155125010661,2004,54,101,13731.0,1373,1,1,2004,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1874,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:46:34,
226155126010661,2004,54,101,13731.0,1373,1,1,2004,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1874,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:46:35,
226155127010661,2004,54,101,13731.0,1373,1,1,2004,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1874,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:46:35,
226155006010661,2004,54,109,15391.0,1539,1,1,2004,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1440,1.0,180,2.0,1.0,1.0,,0.0,2010-06-07 12:46:01,
226155007010661,2004,54,109,15391.0,1539,1,1,2004,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1440,1.0,180,2.0,1.0,1.0,,0.0,2010-06-07 12:46:01,
226155008010661,2004,54,109,15391.0,1539,1,1,2004,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1440,1.0,180,2.0,1.0,1.0,,0.0,2010-06-07 12:46:02,
226155009010661,2004,54,109,15391.0,1539,1,1,2004,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1440,1.0,180,2.0,1.0,1.0,,0.0,2010-06-07 12:46:02,
226157961010661,2005,54,5,251.0,25,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,890,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:50,
226157962010661,2005,54,5,251.0,25,1,1,2005,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,890,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:50,
226157963010661,2005,54,5,251.0,25,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,890,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:50,
226157964010661,2005,54,5,251.0,25,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,890,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:51,
226157947010661,2005,54,7,8631.0,863,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1303,1.0,5,1.0,1.0,1.0,,0.0,2010-06-07 12:58:46,
226157948010661,2005,54,7,8631.0,863,1,1,2005,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1303,1.0,5,1.0,1.0,1.0,,0.0,2010-06-07 12:58:46,
226157949010661,2005,54,7,8631.0,863,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1303,1.0,5,1.0,1.0,1.0,,0.0,2010-06-07 12:58:47,
226157950010661,2005,54,7,8631.0,863,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1303,1.0,5,1.0,1.0,1.0,,0.0,2010-06-07 12:58:47,
226157974010661,2005,54,11,8451.0,845,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1098,1.0,211,1.0,1.0,1.0,,0.0,2010-06-07 12:58:53,
226157975010661,2005,54,11,8451.0,845,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1098,1.0,211,1.0,1.0,1.0,,0.0,2010-06-07 12:58:53,
226157976010661,2005,54,11,8451.0,845,1,1,2005,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1098,1.0,211,1.0,1.0,1.0,,0.0,2010-06-07 12:58:54,
226157977010661,2005,54,11,8451.0,845,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1098,1.0,211,1.0,1.0,1.0,,0.0,2010-06-07 12:58:54,
226157978010661,2005,54,11,8451.0,845,1,1,2005,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1098,1.0,211,1.0,1.0,1.0,,0.0,2010-06-07 12:58:55,
226157980010661,2005,54,11,12261.0,1226,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,540,1.0,0,5.0,1.0,2.0,,0.0,2010-06-07 12:58:55,
226157981010661,2005,54,11,12261.0,1226,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,540,1.0,0,5.0,1.0,2.0,,0.0,2010-06-07 12:58:55,
226157982010661,2005,54,11,12261.0,1226,1,1,2005,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,540,1.0,0,5.0,1.0,2.0,,0.0,2010-06-07 12:58:55,
226157983010661,2005,54,11,12261.0,1226,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,540,1.0,0,5.0,1.0,2.0,,0.0,2010-06-07 12:58:56,
226157827010661,2005,54,19,12431.0,1243,1,2,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1791,2.0,166,3.0,1.0,1.0,,0.0,2010-06-07 12:58:14,2010-09-07 12:21:27
226157828010661,2005,54,19,12431.0,1243,1,2,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1791,2.0,166,3.0,1.0,1.0,,0.0,2010-06-07 12:58:14,2010-09-07 12:21:27
226157829010661,2005,54,19,12431.0,1243,1,2,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1791,2.0,166,3.0,1.0,1.0,,0.0,2010-06-07 12:58:14,2010-09-07 12:21:27
226157812010661,2005,54,25,8201.0,820,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3069,1.0,214,1.0,1.0,1.0,,0.0,2010-06-07 12:58:10,
226157813010661,2005,54,25,8201.0,820,1,1,2005,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3069,1.0,214,1.0,1.0,1.0,,0.0,2010-06-07 12:58:10,
226157814010661,2005,54,25,8201.0,820,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3069,1.0,214,1.0,1.0,1.0,,0.0,2010-06-07 12:58:10,
226157815010661,2005,54,25,8201.0,820,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3069,1.0,214,1.0,1.0,1.0,,0.0,2010-06-07 12:58:11,
226157816010661,2005,54,25,8201.0,820,1,1,2005,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3069,1.0,214,1.0,1.0,1.0,,0.0,2010-06-07 12:58:11,
226158214010661,2005,54,31,5341.0,534,1,2,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,950,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 13:00:02,2010-09-07 12:21:22
226158215010661,2005,54,31,5341.0,534,1,2,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,950,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 13:00:03,2010-09-07 12:21:22
226158216010661,2005,54,31,5341.0,534,1,2,2005,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,950,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 13:00:03,2010-09-07 12:21:22
226158217010661,2005,54,31,5341.0,534,1,2,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,950,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 13:00:04,2010-09-07 12:21:22
226157928010661,2005,54,31,13651.0,1365,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,896,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:40,
226157929010661,2005,54,31,13651.0,1365,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,896,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:41,
226157930010661,2005,54,31,13651.0,1365,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,896,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:41,
226157765010661,2005,54,41,13521.0,1352,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1120,1.0,180,3.0,1.0,1.0,,2.0,2010-06-07 12:57:55,
226157766010661,2005,54,41,13521.0,1352,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1120,1.0,180,3.0,1.0,1.0,,2.0,2010-06-07 12:57:56,
226157767010661,2005,54,41,13521.0,1352,1,1,2005,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1120,1.0,180,3.0,1.0,1.0,,2.0,2010-06-07 12:57:56,
226157768010661,2005,54,41,13521.0,1352,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1120,1.0,180,3.0,1.0,1.0,,2.0,2010-06-07 12:57:56,
226158251010661,2005,54,41,14241.0,1424,1,1,2005,365.0,0.38,0.035,0.104,0.16,0.035,0.11,5.0,30.0,0.16666667,0.01489,0.00248167,1010,1.0,92,3.0,1.0,1.0,,0.0,2010-06-07 13:00:14,
226158252010661,2005,54,41,14241.0,1424,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1010,1.0,92,3.0,1.0,1.0,,0.0,2010-06-07 13:00:14,
226158253010661,2005,54,41,14241.0,1424,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1010,1.0,92,3.0,1.0,1.0,,0.0,2010-06-07 13:00:14,
226158254010661,2005,54,41,14241.0,1424,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1010,1.0,92,3.0,1.0,1.0,,0.0,2010-06-07 13:00:15,
226157823010661,2005,54,45,1741.0,174,1,2,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,932,1.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:13,2010-09-07 12:21:27
226157824010661,2005,54,45,1741.0,174,1,2,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,932,1.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:13,2010-09-07 12:21:27
226157825010661,2005,54,45,1741.0,174,1,2,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,932,1.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:14,2010-09-07 12:21:27
226157807010661,2005,54,55,51.0,5,1,1,2005,366.0,0.035,0.035,0.035,0.16,0.16,0.16,1.0,30.0,0.03333333,0.0056,0.00018667,2531,2.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:09,
226157808010661,2005,54,55,51.0,5,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2531,2.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:09,
226157809010661,2005,54,55,51.0,5,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2531,2.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:09,
226157810010661,2005,54,55,51.0,5,1,1,2005,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2531,2.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:09,
226158256010661,2005,54,61,811.0,81,1,1,2005,365.0,0.88,0.035,0.323,0.63,0.035,0.204,5.0,30.0,0.16666667,0.10915,0.01819167,1082,1.0,326,3.0,1.0,1.0,,0.0,2010-06-07 13:00:16,
226158257010661,2005,54,61,811.0,81,1,1,2005,366.0,0.88,0.16,0.49142857,0.16,0.035,0.05285714,7.0,30.0,0.23333333,0.03291429,0.00768,1082,1.0,326,3.0,1.0,1.0,,0.0,2010-06-07 13:00:16,
226158258010661,2005,54,61,811.0,81,1,1,2005,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1082,1.0,326,3.0,1.0,1.0,,0.0,2010-06-07 13:00:16,
226158242010661,2005,54,61,8351.0,835,1,1,2005,365.0,0.88,0.035,0.42382353,0.38,0.035,0.14911765,17.0,30.0,0.56666667,0.075,0.0425,2524,1.0,320,1.0,1.0,1.0,,0.0,2010-06-07 13:00:12,
226158243010661,2005,54,61,8351.0,835,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2524,1.0,320,1.0,1.0,1.0,,0.0,2010-06-07 13:00:12,
226158244010661,2005,54,61,8351.0,835,1,1,2005,762.0,0.16,0.035,0.11,0.38,0.035,0.154,5.0,30.0,0.16666667,0.02289,0.003815,2524,1.0,320,1.0,1.0,1.0,,0.0,2010-06-07 13:00:12,
226158219010661,2005,54,65,521.0,52,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,847,2.0,40,3.0,1.0,1.0,,0.0,2010-06-07 13:00:04,
226158220010661,2005,54,65,521.0,52,1,1,2005,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,847,2.0,40,3.0,1.0,1.0,,0.0,2010-06-07 13:00:04,
226158221010661,2005,54,65,521.0,52,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,847,2.0,40,3.0,1.0,1.0,,0.0,2010-06-07 13:00:05,
226158222010661,2005,54,65,521.0,52,1,1,2005,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,847,2.0,40,3.0,1.0,1.0,,0.0,2010-06-07 13:00:05,
226157957010661,2005,54,67,3711.0,371,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1935,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:49,
226157958010661,2005,54,67,3711.0,371,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1935,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:49,
226157959010661,2005,54,67,3711.0,371,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1935,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:49,
226157932010661,2005,54,75,3361.0,336,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4015,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:42,
226157933010661,2005,54,75,3361.0,336,1,1,2005,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4015,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:42,
226157934010661,2005,54,75,3361.0,336,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4015,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 12:58:42,
226157936010661,2005,54,83,3671.0,367,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1967,1.0,0,5.0,1.0,1.0,,0.0,2010-06-07 12:58:43,
226157937010661,2005,54,83,3671.0,367,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1967,1.0,0,5.0,1.0,1.0,,0.0,2010-06-07 12:58:43,
226157938010661,2005,54,83,3671.0,367,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1967,1.0,0,5.0,1.0,1.0,,0.0,2010-06-07 12:58:44,
226157939010661,2005,54,83,3671.0,367,1,1,2005,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1967,1.0,0,5.0,1.0,1.0,,0.0,2010-06-07 12:58:44,
226157940010661,2005,54,83,3671.0,367,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1967,1.0,0,5.0,1.0,1.0,,0.0,2010-06-07 12:58:44,
226157941010661,2005,54,83,3671.0,367,1,1,2005,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1967,1.0,0,5.0,1.0,1.0,,0.0,2010-06-07 12:58:45,
226157952010661,2005,54,83,13951.0,1395,1,1,2005,365.0,0.035,0.035,0.035,0.035,0.035,0.035,1.0,30.0,0.03333333,0.001225,4.083e-05,2810,1.0,303,1.0,1.0,1.0,,0.0,2010-06-07 12:58:47,
226157953010661,2005,54,83,13951.0,1395,1,1,2005,366.0,0.035,0.035,0.035,0.38,0.16,0.23333333,3.0,30.0,0.1,0.00816667,0.00081667,2810,1.0,303,1.0,1.0,1.0,,0.0,2010-06-07 12:58:48,
226157954010661,2005,54,83,13951.0,1395,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2810,1.0,303,1.0,1.0,1.0,,0.0,2010-06-07 12:58:48,
226157955010661,2005,54,83,13951.0,1395,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2810,1.0,303,1.0,1.0,1.0,,0.0,2010-06-07 12:58:48,
226158264010661,2005,54,85,5651.0,565,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,827,1.0,0,4.0,2.0,1.0,,0.0,2010-06-07 13:00:18,
226158265010661,2005,54,85,5651.0,565,1,1,2005,366.0,0.38,0.035,0.265,0.035,0.035,0.035,3.0,30.0,0.1,0.009275,0.0009275,827,1.0,0,4.0,2.0,1.0,,0.0,2010-06-07 13:00:18,
226158266010661,2005,54,85,5651.0,565,1,1,2005,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,827,1.0,0,4.0,2.0,1.0,,0.0,2010-06-07 13:00:18,
226158267010661,2005,54,85,5651.0,565,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,827,1.0,0,4.0,2.0,1.0,,0.0,2010-06-07 13:00:19,
226157966010661,2005,54,87,6961.0,696,1,2,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,751,2.0,313,1.0,1.0,1.0,,0.0,2010-06-07 12:58:51,2010-09-07 12:21:26
226157967010661,2005,54,87,6961.0,696,1,2,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,751,2.0,313,1.0,1.0,1.0,,0.0,2010-06-07 12:58:51,2010-09-07 12:21:26
226157968010661,2005,54,87,6961.0,696,1,2,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,751,2.0,313,1.0,1.0,1.0,,0.0,2010-06-07 12:58:52,2010-09-07 12:21:26
226158246010661,2005,54,91,6911.0,691,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1229,2.0,4,4.0,1.0,1.0,,0.0,2010-06-07 13:00:12,
226158247010661,2005,54,91,6911.0,691,1,1,2005,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1229,2.0,4,4.0,1.0,1.0,,0.0,2010-06-07 13:00:13,
226158248010661,2005,54,91,6911.0,691,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1229,2.0,4,4.0,1.0,1.0,,0.0,2010-06-07 13:00:13,
226158249010661,2005,54,91,6911.0,691,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1229,2.0,4,4.0,1.0,1.0,,0.0,2010-06-07 13:00:14,
226158231010661,2005,54,93,4281.0,428,1,2,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3074,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 13:00:08,2010-09-07 12:21:22
226158232010661,2005,54,93,4281.0,428,1,2,2005,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3074,1.0,0,1.0,1.0,1.0,,0.0,2010-06-07 13:00:09,2010-09-07 12:21:22
226158234010661,2005,54,93,4282.0,428,2,2,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3164,2.0,227,1.0,1.0,1.0,,0.0,2010-06-07 13:00:09,2010-09-07 12:21:22
226158273010661,2005,54,95,13001.0,1300,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1168,1.0,250,1.0,1.0,1.0,,2.0,2010-06-07 13:00:20,
226158274010661,2005,54,95,13001.0,1300,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1168,1.0,250,1.0,1.0,1.0,,2.0,2010-06-07 13:00:20,
226158275010661,2005,54,95,13001.0,1300,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1168,1.0,250,1.0,1.0,1.0,,2.0,2010-06-07 13:00:21,
226157760010661,2005,54,99,15581.0,1558,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,612,1.0,250,4.0,1.0,1.0,,2.0,2010-06-07 12:57:54,
226157761010661,2005,54,99,15581.0,1558,1,1,2005,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,612,1.0,250,4.0,1.0,1.0,,2.0,2010-06-07 12:57:54,
226157762010661,2005,54,99,15581.0,1558,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,612,1.0,250,4.0,1.0,1.0,,2.0,2010-06-07 12:57:55,
226157763010661,2005,54,99,15581.0,1558,1,1,2005,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,612,1.0,250,4.0,1.0,1.0,,2.0,2010-06-07 12:57:55,
226157943010661,2005,54,101,13731.0,1373,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1874,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:45,
226157944010661,2005,54,101,13731.0,1373,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1874,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:45,
226157945010661,2005,54,101,13731.0,1373,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1874,2.0,0,4.0,1.0,1.0,,0.0,2010-06-07 12:58:46,
226157818010661,2005,54,109,15391.0,1539,1,1,2005,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1478,1.0,139,3.0,2.0,1.0,,0.0,2010-06-07 12:58:12,
226157819010661,2005,54,109,15391.0,1539,1,1,2005,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1478,1.0,139,3.0,2.0,1.0,,0.0,2010-06-07 12:58:12,
226157820010661,2005,54,109,15391.0,1539,1,1,2005,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1478,1.0,139,3.0,2.0,1.0,,0.0,2010-06-07 12:58:12,
226157821010661,2005,54,109,15391.0,1539,1,1,2005,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1478,1.0,139,3.0,2.0,1.0,,0.0,2010-06-07 12:58:12,
226160692010661,2006,54,5,251.0,25,1,1,2006,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,666,1.0,0,3.0,1.0,1.0,,0.0,2010-06-07 13:11:54,
226160693010661,2006,54,5,251.0,25,1,1,2006,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,666,1.0,0,3.0,1.0,1.0,,0.0,2010-06-07 13:11:54,
226160694010661,2006,54,5,251.0,25,1,1,2006,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,666,1.0,0,3.0,1.0,1.0,,0.0,2010-06-07 13:11:54,
226160695010661,2006,54,5,251.0,25,1,1,2006,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,666,1.0,0,3.0,1.0,1.0,,0.0,2010-06-07 13:11:55,
226160696010661,2006,54,5,251.0,25,1,1,2006,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,666,1.0,0,3.0,1.0,1.0,,0.0,2010-06-07 13:11:55,
226160678010661,2006,54,7,8631.0,863,1,1,2006,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1189,1.0,345,3.0,1.0,1.0,,0.0,2010-06-07 13:11:48,
