CN,PLT_CN,VVT_CN,INVYR,STATECD,COUNTYCD,PLOT,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SPECIMEN_COLLECTED,SPECIMEN_LABEL_NBR,SPECIMEN_NOT_COLLECTED_REASON,SPECIMEN_RESOLVED,CREATED_DATE,MODIFIED_DATE,UPDATED_UNKNOWN_SPECIES_DATE
236065852010661,145008167010661,236065953010661,2009,54,25,2331,VERBE,1,VERBE,0,,10,,2010-11-05 10:21:16,,
236065853010661,145008167010661,236065953010661,2009,54,25,2331,VEUR,1,VEUR,0,,,,2010-11-05 10:21:16,,
236065854010661,145008167010661,236065953010661,2009,54,25,2331,VIBL,1,VIBL,0,,,,2010-11-05 10:21:16,,
236065855010661,145008167010661,236065953010661,2009,54,25,2331,VIPA3,1,VIPA18,0,,,,2010-11-05 10:21:16,2012-01-24 13:22:05,
236065856010661,145008167010661,236065953010661,2009,54,25,2331,VISO,1,VISO,0,,,,2010-11-05 10:21:16,,
236065857010661,145008167010661,236065953010661,2009,54,25,2331,VIST3,1,VIST3,0,,,,2010-11-05 10:21:16,,
236065858010661,145008167010661,236065953010661,2009,54,25,2331,VITIS,1,VITIS,0,,10,,2010-11-05 10:21:16,,
236064417010661,145007189010661,236064434010661,2009,54,31,598,2GRAM,1,2GRAM,0,,10,,2010-11-05 10:21:17,,
236064356010661,145007189010661,236064434010661,2009,54,31,598,2GRAM,2,2GRAM,0,,10,,2010-11-05 10:21:17,,
236064357010661,145007189010661,236064434010661,2009,54,31,598,2GRAM,3,2GRAM,0,,10,,2010-11-05 10:21:17,,
236064358010661,145007189010661,236064434010661,2009,54,31,598,ACRU,1,ACRU,0,,,,2010-11-05 10:21:17,,
236064359010661,145007189010661,236064434010661,2009,54,31,598,AGAL5,1,AGAL5,0,,,,2010-11-05 10:21:17,,
236064360010661,145007189010661,236064434010661,2009,54,31,598,AMELA,1,AMELA,0,,10,,2010-11-05 10:21:17,,
236064361010661,145007189010661,236064434010661,2009,54,31,598,ANPL,1,ANPL,0,,,,2010-11-05 10:21:17,,
236064362010661,145007189010661,236064434010661,2009,54,31,598,ARSE3,1,ARSE3,0,,,,2010-11-05 10:21:17,,
236064363010661,145007189010661,236064434010661,2009,54,31,598,ASPL,1,ASPL,0,,,,2010-11-05 10:21:17,,
236064364010661,145007189010661,236064434010661,2009,54,31,598,CAAL27,1,CATO6,0,,,,2010-11-05 10:21:17,2018-12-12 09:55:15,
236064365010661,145007189010661,236064434010661,2009,54,31,598,CABL,1,CABL,0,,10,,2010-11-05 10:21:17,,
236064366010661,145007189010661,236064434010661,2009,54,31,598,CADI5,1,CADI5,0,,,,2010-11-05 10:21:17,,
236064353010661,145007189010661,236064434010661,2009,54,31,598,CAECE,1,CAAT4,1,30024.0,,Y,2010-11-05 10:21:17,,2010-02-16 16:16:39
236064367010661,145007189010661,236064434010661,2009,54,31,598,CAGL8,1,CAGL8,0,,,,2010-11-05 10:21:17,,
236064368010661,145007189010661,236064434010661,2009,54,31,598,CAREX,1,CAREX,0,,10,,2010-11-05 10:21:17,,
236064354010661,145007189010661,236064434010661,2009,54,31,598,CAREX,2,CAGR2,1,30026.0,10,Y,2010-11-05 10:21:17,,2010-02-16 16:16:52
236064369010661,145007189010661,236064434010661,2009,54,31,598,CAREX,3,CAREX,0,,10,,2010-11-05 10:21:17,,
236064370010661,145007189010661,236064434010661,2009,54,31,598,CARYA,1,CARYA,0,,10,,2010-11-05 10:21:17,,
236064371010661,145007189010661,236064434010661,2009,54,31,598,CASW,1,CASW,0,,,,2010-11-05 10:21:17,,
236064355010661,145007189010661,236064434010661,2009,54,31,598,CAVI4,1,CASW,1,30027.0,,Y,2010-11-05 10:21:17,,2010-02-16 16:17:03
236064372010661,145007189010661,236064434010661,2009,54,31,598,CAWI2,1,CAWI2,0,,,,2010-11-05 10:21:17,,
236064373010661,145007189010661,236064434010661,2009,54,31,598,COFL2,1,COFL2,0,,,,2010-11-05 10:21:17,,
236064374010661,145007189010661,236064434010661,2009,54,31,598,DACO,1,DACO,0,,,,2010-11-05 10:21:17,,
236064375010661,145007189010661,236064434010661,2009,54,31,598,DASP2,1,DASP2,0,,,,2010-11-05 10:21:17,,
236064376010661,145007189010661,236064434010661,2009,54,31,598,DEPU2,1,DEPU2,0,,,,2010-11-05 10:21:17,,
236064377010661,145007189010661,236064434010661,2009,54,31,598,DESMO,1,DESMO,0,,10,,2010-11-05 10:21:17,,
236064378010661,145007189010661,236064434010661,2009,54,31,598,DIDI6,1,DIDI6,0,,,,2010-11-05 10:21:17,,
236064379010661,145007189010661,236064434010661,2009,54,31,598,DILA8,1,DILA8,0,,,,2010-11-05 10:21:17,,
236064380010661,145007189010661,236064434010661,2009,54,31,598,DIOSC,1,DIOSC,0,,10,,2010-11-05 10:21:17,,
236064381010661,145007189010661,236064434010661,2009,54,31,598,GABA,1,GABA,0,,,,2010-11-05 10:21:17,,
236064382010661,145007189010661,236064434010661,2009,54,31,598,GACI2,1,GACI2,0,,,,2010-11-05 10:21:17,,
236064383010661,145007189010661,236064434010661,2009,54,31,598,GAPR2,1,GAPR2,0,,,,2010-11-05 10:21:17,,
236064384010661,145007189010661,236064434010661,2009,54,31,598,GLST,1,GLST,0,,,,2010-11-05 10:21:17,,
236064385010661,145007189010661,236064434010661,2009,54,31,598,GOPU,1,GOPU,0,,,,2010-11-05 10:21:17,,
236064386010661,145007189010661,236064434010661,2009,54,31,598,HAVI4,1,HAVI4,0,,,,2010-11-05 10:21:17,,
236064387010661,145007189010661,236064434010661,2009,54,31,598,ILMO,1,ILMO,0,,,,2010-11-05 10:21:17,,
236064388010661,145007189010661,236064434010661,2009,54,31,598,IRVES,1,IRVES,0,,,,2010-11-05 10:21:17,,
236064389010661,145007189010661,236064434010661,2009,54,31,598,JUVI,1,JUVI,0,,,,2010-11-05 10:21:17,,
236064390010661,145007189010661,236064434010661,2009,54,31,598,LYQU2,1,LYQU2,0,,,,2010-11-05 10:21:17,,
236064391010661,145007189010661,236064434010661,2009,54,31,598,MOUN3,1,MOUN3,0,,,,2010-11-05 10:21:17,,
236064392010661,145007189010661,236064434010661,2009,54,31,598,NYSY,1,NYSY,0,,,,2010-11-05 10:21:17,,
236064393010661,145007189010661,236064434010661,2009,54,31,598,OPPU3,1,OPPU3,0,,,,2010-11-05 10:21:17,,
236064394010661,145007189010661,236064434010661,2009,54,31,598,PAQU2,1,PAQU2,0,,,,2010-11-05 10:21:17,,
236064395010661,145007189010661,236064434010661,2009,54,31,598,PINUS,1,PINUS,0,,10,,2010-11-05 10:21:17,,
236064396010661,145007189010661,236064434010661,2009,54,31,598,PLATA2,1,PLATA2,0,,10,,2010-11-05 10:21:17,,
236064397010661,145007189010661,236064434010661,2009,54,31,598,POBI2,1,POBI2,0,,,,2010-11-05 10:21:17,,
236064398010661,145007189010661,236064434010661,2009,54,31,598,POTEN,1,POTEN,0,,10,,2010-11-05 10:21:17,,
236064399010661,145007189010661,236064434010661,2009,54,31,598,QUAL,1,QUAL,0,,,,2010-11-05 10:21:17,,
236064400010661,145007189010661,236064434010661,2009,54,31,598,QUCO2,1,QUCO2,0,,,,2010-11-05 10:21:17,,
236064401010661,145007189010661,236064434010661,2009,54,31,598,QUVE,1,QUVE,0,,,,2010-11-05 10:21:17,,
236064402010661,145007189010661,236064434010661,2009,54,31,598,RHODO,1,RHODO,0,,10,,2010-11-05 10:21:17,,
236064403010661,145007189010661,236064434010661,2009,54,31,598,RUHI,1,RUHI,0,,,,2010-11-05 10:21:17,,
236064404010661,145007189010661,236064434010661,2009,54,31,598,SAAL5,1,SAAL5,0,,,,2010-11-05 10:21:17,,
236064405010661,145007189010661,236064434010661,2009,54,31,598,SMGL,1,SMGL,0,,,,2010-11-05 10:21:17,,
236064406010661,145007189010661,236064434010661,2009,54,31,598,SMHE,1,SMHE,0,,,,2010-11-05 10:21:17,,
236064407010661,145007189010661,236064434010661,2009,54,31,598,SMRO,1,SMRO,0,,,,2010-11-05 10:21:17,,
236064408010661,145007189010661,236064434010661,2009,54,31,598,SMTA2,1,SMTA2,0,,,,2010-11-05 10:21:17,,
236064409010661,145007189010661,236064434010661,2009,54,31,598,THNO,1,THNO,0,,,,2010-11-05 10:21:17,,
236064410010661,145007189010661,236064434010661,2009,54,31,598,UVPE,1,UVPE,0,,,,2010-11-05 10:21:17,,
236064411010661,145007189010661,236064434010661,2009,54,31,598,VAPA4,1,VAPA4,0,,,,2010-11-05 10:21:17,,
236064412010661,145007189010661,236064434010661,2009,54,31,598,VEOF2,1,VEOF2,0,,,,2010-11-05 10:21:17,,
236064413010661,145007189010661,236064434010661,2009,54,31,598,VICU,1,VICU,0,,,,2010-11-05 10:21:17,,
236064414010661,145007189010661,236064434010661,2009,54,31,598,VIOLA,1,VIOLA,0,,10,,2010-11-05 10:21:17,,
236064191010661,145007229010661,236064270010661,2009,54,31,2183,ACPE,1,ACPE,0,,,,2010-11-05 10:21:17,,
236064415010661,145007189010661,236064434010661,2009,54,31,598,VIRO2,1,VIRO2,0,,,,2010-11-05 10:21:17,,
236064416010661,145007189010661,236064434010661,2009,54,31,598,VITIS,1,VITIS,0,,10,,2010-11-05 10:21:17,,
236064188010661,145007229010661,236064270010661,2009,54,31,2183,2FD,1,PAPE5,1,30032.0,10,Y,2010-11-05 10:21:17,,2010-02-16 16:18:36
236064192010661,145007229010661,236064270010661,2009,54,31,2183,ACSA3,1,ACSA3,0,,,,2010-11-05 10:21:17,,
236064193010661,145007229010661,236064270010661,2009,54,31,2183,AGAL5,1,AGAL5,0,,,,2010-11-05 10:21:17,,
236064194010661,145007229010661,236064270010661,2009,54,31,2183,ALPE4,1,ALPE4,0,,,,2010-11-05 10:21:17,,
236064195010661,145007229010661,236064270010661,2009,54,31,2183,AMBR2,1,AMBR2,0,,,,2010-11-05 10:21:17,,
236064196010661,145007229010661,236064270010661,2009,54,31,2183,AMELA,1,AMELA,0,,10,,2010-11-05 10:21:17,,
236064197010661,145007229010661,236064270010661,2009,54,31,2183,ANLA,1,ANLA,0,,,,2010-11-05 10:21:17,,
236064198010661,145007229010661,236064270010661,2009,54,31,2183,ANPL,1,ANPL,0,,10,,2010-11-05 10:21:17,,
236064199010661,145007229010661,236064270010661,2009,54,31,2183,ARLA,1,ARLA,0,,,,2010-11-05 10:21:17,,
236064200010661,145007229010661,236064270010661,2009,54,31,2183,ARMI2,1,ARMI2,0,,,,2010-11-05 10:21:17,,
236064201010661,145007229010661,236064270010661,2009,54,31,2183,ASCLE,1,ASCLE,0,,10,,2010-11-05 10:21:17,,
236064202010661,145007229010661,236064270010661,2009,54,31,2183,ASTER,1,ASTER,0,,10,,2010-11-05 10:21:17,,
236064203010661,145007229010661,236064270010661,2009,54,31,2183,BEAL2,1,BEAL2,0,,,,2010-11-05 10:21:17,,
236064204010661,145007229010661,236064270010661,2009,54,31,2183,BOVI,1,BOVI,0,,,,2010-11-05 10:21:17,,
236064205010661,145007229010661,236064270010661,2009,54,31,2183,BRER2,1,BRER2,0,,,,2010-11-05 10:21:17,,
236064206010661,145007229010661,236064270010661,2009,54,31,2183,CABL,1,CABL,0,,,,2010-11-05 10:21:17,,
236064207010661,145007229010661,236064270010661,2009,54,31,2183,CADI5,1,CADI5,0,,,,2010-11-05 10:21:17,,
236064208010661,145007229010661,236064270010661,2009,54,31,2183,CAGL8,1,CAGL8,0,,,,2010-11-05 10:21:17,,
236064187010661,145007229010661,236064270010661,2009,54,31,2183,CALE11,1,CALA19,1,30031.0,,Y,2010-11-05 10:21:17,,2010-02-16 16:18:16
236064185010661,145007229010661,236064270010661,2009,54,31,2183,CAREX,3,CAALA,1,30028.0,10,Y,2010-11-05 10:21:17,,2010-02-16 16:17:18
236064186010661,145007229010661,236064270010661,2009,54,31,2183,CARO22,1,CARA8,1,30030.0,,Y,2010-11-05 10:21:17,,2010-02-16 16:17:38
236064209010661,145007229010661,236064270010661,2009,54,31,2183,CARYA,1,CARYA,0,,10,,2010-11-05 10:21:17,,
236064210010661,145007229010661,236064270010661,2009,54,31,2183,CAST5,1,CAST5,0,,,,2010-11-05 10:21:17,,
236064211010661,145007229010661,236064270010661,2009,54,31,2183,CILUC,1,CILUC,0,,,,2010-11-05 10:21:17,,
236064212010661,145007229010661,236064270010661,2009,54,31,2183,CIRCA,1,CIRCA,0,,10,,2010-11-05 10:21:17,,
236064213010661,145007229010661,236064270010661,2009,54,31,2183,CUOR,1,CUOR,0,,,,2010-11-05 10:21:17,,
236064189010661,145007229010661,236064270010661,2009,54,31,2183,DANTH,1,DASP2,1,30033.0,,Y,2010-11-05 10:21:17,,2010-02-16 16:19:00
236064190010661,145007229010661,236064270010661,2009,54,31,2183,DASP2,1,DASP2,1,30034.0,,Y,2010-11-05 10:21:17,,2010-01-27 10:37:57
236064214010661,145007229010661,236064270010661,2009,54,31,2183,DIDI6,1,DIDI6,0,,,,2010-11-05 10:21:17,,
236064215010661,145007229010661,236064270010661,2009,54,31,2183,EUDI16,1,EUDI16,0,,,,2010-11-05 10:21:17,,
236064216010661,145007229010661,236064270010661,2009,54,31,2183,FESU3,1,FESU3,0,,,,2010-11-05 10:21:17,,
236064217010661,145007229010661,236064270010661,2009,54,31,2183,FRAM2,1,FRAM2,0,,,,2010-11-05 10:21:17,,
236064218010661,145007229010661,236064270010661,2009,54,31,2183,GAAP2,1,GAAP2,0,,,,2010-11-05 10:21:17,,
236064219010661,145007229010661,236064270010661,2009,54,31,2183,GEUM,1,GEUM,0,,10,,2010-11-05 10:21:17,,
236064220010661,145007229010661,236064270010661,2009,54,31,2183,GLST,1,GLST,0,,,,2010-11-05 10:21:17,,
236064221010661,145007229010661,236064270010661,2009,54,31,2183,HIPA2,1,HIPA2,0,,,,2010-11-05 10:21:17,,
236064222010661,145007229010661,236064270010661,2009,54,31,2183,HOLO,1,HOLO,0,,,,2010-11-05 10:21:17,,
236064223010661,145007229010661,236064270010661,2009,54,31,2183,JUEF,1,JUEF,0,,,,2010-11-05 10:21:17,,
236064224010661,145007229010661,236064270010661,2009,54,31,2183,KALA,1,KALA,0,,,,2010-11-05 10:21:17,,
236064225010661,145007229010661,236064270010661,2009,54,31,2183,LEOR,1,LEOR,0,,,,2010-11-05 10:21:17,,
236064226010661,145007229010661,236064270010661,2009,54,31,2183,LEVI2,1,LEVI2,0,,,,2010-11-05 10:21:17,,
236064227010661,145007229010661,236064270010661,2009,54,31,2183,LOIN,1,LOIN,0,,,,2010-11-05 10:21:17,,
236064228010661,145007229010661,236064270010661,2009,54,31,2183,LUMU2,1,LUMU2,0,,,,2010-11-05 10:21:17,,
236064229010661,145007229010661,236064270010661,2009,54,31,2183,MIVI,1,MIVI,0,,,,2010-11-05 10:21:17,,
236064230010661,145007229010661,236064270010661,2009,54,31,2183,OXST,1,OXST,0,,,,2010-11-05 10:21:17,,
236064231010661,145007229010661,236064270010661,2009,54,31,2183,PACA11,1,PACA11,0,,,,2010-11-05 10:21:17,,
236064232010661,145007229010661,236064270010661,2009,54,31,2183,PAQU2,1,PAQU2,0,,,,2010-11-05 10:21:17,,
236064233010661,145007229010661,236064270010661,2009,54,31,2183,POBI2,1,POBI2,0,,,,2010-11-05 10:21:17,,
236064234010661,145007229010661,236064270010661,2009,54,31,2183,POCA49,1,POCE4,0,,,,2010-11-05 10:21:17,2012-01-24 13:21:48,
236064235010661,145007229010661,236064270010661,2009,54,31,2183,POPE3,1,POPE3,0,,,,2010-11-05 10:21:17,,
236064236010661,145007229010661,236064270010661,2009,54,31,2183,POSA5,1,POSA5,0,,,,2010-11-05 10:21:17,,
236064237010661,145007229010661,236064270010661,2009,54,31,2183,POSC3,1,POSC3,0,,,,2010-11-05 10:21:17,,
236064238010661,145007229010661,236064270010661,2009,54,31,2183,POTEN,1,POTEN,0,,10,,2010-11-05 10:21:17,,
236064239010661,145007229010661,236064270010661,2009,54,31,2183,QUAL,1,QUAL,0,,,,2010-11-05 10:21:17,,
236064240010661,145007229010661,236064270010661,2009,54,31,2183,QUPR2,1,QUMO4,0,,,,2010-11-05 10:21:17,2018-12-12 09:55:15,
236064241010661,145007229010661,236064270010661,2009,54,31,2183,QURU,1,QURU,0,,,,2010-11-05 10:21:17,,
236064242010661,145007229010661,236064270010661,2009,54,31,2183,QUVE,1,QUVE,0,,,,2010-11-05 10:21:17,,
236064246010661,145007229010661,236064270010661,2009,54,31,2183,SYPR6,1,SYPR6,0,,,,2010-11-05 10:21:17,,
236064243010661,145007229010661,236064270010661,2009,54,31,2183,ROPS,1,ROPS,0,,,,2010-11-05 10:21:17,,
236064244010661,145007229010661,236064270010661,2009,54,31,2183,SMRO,1,SMRO,0,,,,2010-11-05 10:21:17,,
236064245010661,145007229010661,236064270010661,2009,54,31,2183,SOCA4,1,SOCA4,0,,,,2010-11-05 10:21:17,,
236064247010661,145007229010661,236064270010661,2009,54,31,2183,TIAM,1,TIAM,0,,,,2010-11-05 10:21:17,,
236064248010661,145007229010661,236064270010661,2009,54,31,2183,TRPEP,1,TRPE4,0,,,,2010-11-05 10:21:17,2012-01-24 13:21:48,
236064249010661,145007229010661,236064270010661,2009,54,31,2183,VACO,1,VACO,0,,,,2010-11-05 10:21:17,,
236064250010661,145007229010661,236064270010661,2009,54,31,2183,VAPA4,1,VAPA4,0,,,,2010-11-05 10:21:17,,
236064251010661,145007229010661,236064270010661,2009,54,31,2183,VEOF2,1,VEOF2,0,,,,2010-11-05 10:21:17,,
236064252010661,145007229010661,236064270010661,2009,54,31,2183,VIOLA,1,VIOLA,0,,10,,2010-11-05 10:21:17,,
236064253010661,145007229010661,236064270010661,2009,54,31,2183,VIOLA,2,VIOLA,0,,10,,2010-11-05 10:21:17,,
236066470010661,145007883010661,236066591010661,2009,54,39,649,2FD,1,2FD,0,,10,,2010-11-05 10:21:18,,
236066471010661,145007883010661,236066591010661,2009,54,39,649,2FD,2,2FD,0,,10,,2010-11-05 10:21:18,,
236066472010661,145007883010661,236066591010661,2009,54,39,649,2FORB,1,2FORB,0,,10,,2010-11-05 10:21:18,,
236066473010661,145007883010661,236066591010661,2009,54,39,649,ACRU,1,ACRU,0,,,,2010-11-05 10:21:18,,
236066474010661,145007883010661,236066591010661,2009,54,39,649,ACSA3,1,ACSA3,0,,,,2010-11-05 10:21:18,,
236066475010661,145007883010661,236066591010661,2009,54,39,649,ACTAE,1,ACTAE,0,,10,,2010-11-05 10:21:18,,
236066476010661,145007883010661,236066591010661,2009,54,39,649,ADPE,1,ADPE,0,,,,2010-11-05 10:21:18,,
236066477010661,145007883010661,236066591010661,2009,54,39,649,AEFL,1,AEFL,0,,,,2010-11-05 10:21:18,,
236066478010661,145007883010661,236066591010661,2009,54,39,649,AGAL5,1,AGAL5,0,,,,2010-11-05 10:21:18,,
236066479010661,145007883010661,236066591010661,2009,54,39,649,AGRO3,1,AGRO3,0,,,,2010-11-05 10:21:18,,
236066480010661,145007883010661,236066591010661,2009,54,39,649,AMBR2,1,AMBR2,0,,,,2010-11-05 10:21:18,,
236066481010661,145007883010661,236066591010661,2009,54,39,649,AMELA,1,AMELA,0,,10,,2010-11-05 10:21:18,,
236066482010661,145007883010661,236066591010661,2009,54,39,649,ANPL,1,ANPL,0,,,,2010-11-05 10:21:18,,
236066483010661,145007883010661,236066591010661,2009,54,39,649,ARSE3,1,ARSE3,0,,,,2010-11-05 10:21:18,,
236066484010661,145007883010661,236066591010661,2009,54,39,649,ARTR,1,ARTR,0,,,,2010-11-05 10:21:18,,
236066485010661,145007883010661,236066591010661,2009,54,39,649,ASCA,1,ASCA,0,,,,2010-11-05 10:21:18,,
236066486010661,145007883010661,236066591010661,2009,54,39,649,ASTR,1,ASTR,0,,,,2010-11-05 10:21:18,,
236066487010661,145007883010661,236066591010661,2009,54,39,649,CAAL27,1,CATO6,0,,,,2010-11-05 10:21:18,2018-12-12 09:55:15,
236066488010661,145007883010661,236066591010661,2009,54,39,649,CABL,1,CABL,0,,,,2010-11-05 10:21:18,,
236066489010661,145007883010661,236066591010661,2009,54,39,649,CADI5,1,CADI5,0,,,,2010-11-05 10:21:18,,
236066490010661,145007883010661,236066591010661,2009,54,39,649,CAREX,1,CAREX,0,,10,,2010-11-05 10:21:18,,
236066491010661,145007883010661,236066591010661,2009,54,39,649,CAREX,2,CAREX,0,,10,,2010-11-05 10:21:18,,
236066492010661,145007883010661,236066591010661,2009,54,39,649,CARO22,1,CARO22,0,,,,2010-11-05 10:21:18,,
236066493010661,145007883010661,236066591010661,2009,54,39,649,CATH2,1,CATH2,0,,,,2010-11-05 10:21:18,,
236066494010661,145007883010661,236066591010661,2009,54,39,649,CAVI4,1,CAVI4,0,,,,2010-11-05 10:21:18,,
236066495010661,145007883010661,236066591010661,2009,54,39,649,CECA4,1,CECA4,0,,,,2010-11-05 10:21:18,,
236066496010661,145007883010661,236066591010661,2009,54,39,649,CIRCA,1,CIRCA,0,,10,,2010-11-05 10:21:18,,
236066497010661,145007883010661,236066591010661,2009,54,39,649,COAM,1,COAM,0,,,,2010-11-05 10:21:18,,
236066498010661,145007883010661,236066591010661,2009,54,39,649,COAM3,1,COAM3,0,,,,2010-11-05 10:21:18,,
236066499010661,145007883010661,236066591010661,2009,54,39,649,COFL2,1,COFL2,0,,,,2010-11-05 10:21:18,,
236066500010661,145007883010661,236066591010661,2009,54,39,649,CYVI,1,CYVI,0,,,,2010-11-05 10:21:18,,
236066501010661,145007883010661,236066591010661,2009,54,39,649,DEAC4,1,DEAC4,0,,,,2010-11-05 10:21:18,,
236066502010661,145007883010661,236066591010661,2009,54,39,649,DESMO,1,DESMO,0,,10,,2010-11-05 10:21:18,,
236066503010661,145007883010661,236066591010661,2009,54,39,649,DIBO2,1,DIBO2,0,,,,2010-11-05 10:21:18,,
236066504010661,145007883010661,236066591010661,2009,54,39,649,DIDI6,1,DIDI6,0,,,,2010-11-05 10:21:18,,
236066505010661,145007883010661,236066591010661,2009,54,39,649,DIPY,1,DIPY,0,,,,2010-11-05 10:21:18,,
236066506010661,145007883010661,236066591010661,2009,54,39,649,DIQU,1,DIQU,0,,,,2010-11-05 10:21:18,,
236066507010661,145007883010661,236066591010661,2009,54,39,649,EUPU10,1,EUPU21,0,,,,2010-11-05 10:21:18,2018-12-12 09:55:15,
236066508010661,145007883010661,236066591010661,2009,54,39,649,FESU3,1,FESU3,0,,,,2010-11-05 10:21:18,,
236066509010661,145007883010661,236066591010661,2009,54,39,649,FRAM2,1,FRAM2,0,,,,2010-11-05 10:21:18,,
236066510010661,145007883010661,236066591010661,2009,54,39,649,GAAP2,1,GAAP2,0,,,,2010-11-05 10:21:18,,
236066511010661,145007883010661,236066591010661,2009,54,39,649,GACI2,1,GACI2,0,,,,2010-11-05 10:21:18,,
236066512010661,145007883010661,236066591010661,2009,54,39,649,GEMA,1,GEMA,0,,,,2010-11-05 10:21:18,,
236066513010661,145007883010661,236066591010661,2009,54,39,649,GLST,1,GLST,0,,,,2010-11-05 10:21:18,,
236066514010661,145007883010661,236066591010661,2009,54,39,649,HAVI2,1,HAVI2,0,,,,2010-11-05 10:21:18,,
236066515010661,145007883010661,236066591010661,2009,54,39,649,HIVE,1,HIVE,0,,,,2010-11-05 10:21:18,,
236066516010661,145007883010661,236066591010661,2009,54,39,649,HYAR,1,HYAR,0,,,,2010-11-05 10:21:18,,
236066517010661,145007883010661,236066591010661,2009,54,39,649,HYCA,1,HYCA,0,,,,2010-11-05 10:21:18,,
236066518010661,145007883010661,236066591010661,2009,54,39,649,IPOMO,1,IPOMO,0,,10,,2010-11-05 10:21:18,,
236066519010661,145007883010661,236066591010661,2009,54,39,649,LACA3,1,LACA3,0,,,,2010-11-05 10:21:18,,
236066520010661,145007883010661,236066591010661,2009,54,39,649,LEVI2,1,LEVI2,0,,,,2010-11-05 10:21:18,,
236066521010661,145007883010661,236066591010661,2009,54,39,649,LIBE3,1,LIBE3,0,,,,2010-11-05 10:21:18,,
236066522010661,145007883010661,236066591010661,2009,54,39,649,LITU,1,LITU,0,,,,2010-11-05 10:21:18,,
236066523010661,145007883010661,236066591010661,2009,54,39,649,LUMU2,1,LUMU2,0,,,,2010-11-05 10:21:18,,
236066524010661,145007883010661,236066591010661,2009,54,39,649,MARAR,1,MARAR,0,,,,2010-11-05 10:21:18,,
236066525010661,145007883010661,236066591010661,2009,54,39,649,NYSY,1,NYSY,0,,,,2010-11-05 10:21:18,,
236066526010661,145007883010661,236066591010661,2009,54,39,649,ONSE,1,ONSE,0,,,,2010-11-05 10:21:18,,
236066527010661,145007883010661,236066591010661,2009,54,39,649,OSCL,1,OSCL,0,,,,2010-11-05 10:21:18,,
236066528010661,145007883010661,236066591010661,2009,54,39,649,OXAR,1,OXAR,0,,,,2010-11-05 10:21:18,,
236066529010661,145007883010661,236066591010661,2009,54,39,649,OXGR,1,OXGR,0,,,,2010-11-05 10:21:18,,
236066530010661,145007883010661,236066591010661,2009,54,39,649,PACA11,1,PACA11,0,,,,2010-11-05 10:21:18,,
236066531010661,145007883010661,236066591010661,2009,54,39,649,PAQU,1,PAQU,0,,,,2010-11-05 10:21:18,,
236066532010661,145007883010661,236066591010661,2009,54,39,649,PAQU2,1,PAQU2,0,,,,2010-11-05 10:21:18,,
236066533010661,145007883010661,236066591010661,2009,54,39,649,PHHE11,1,PHHE11,0,,,,2010-11-05 10:21:18,,
236066534010661,145007883010661,236066591010661,2009,54,39,649,PIPU2,1,PIPU2,0,,,,2010-11-05 10:21:18,,
236066535010661,145007883010661,236066591010661,2009,54,39,649,POAC4,1,POAC4,0,,,,2010-11-05 10:21:18,,
236066536010661,145007883010661,236066591010661,2009,54,39,649,POLYG4,1,POLYG4,0,,10,,2010-11-05 10:21:18,,
236066537010661,145007883010661,236066591010661,2009,54,39,649,POTEN,1,POTEN,0,,10,,2010-11-05 10:21:18,,
236066538010661,145007883010661,236066591010661,2009,54,39,649,POVI2,1,POVI2,0,,,,2010-11-05 10:21:18,,
236066539010661,145007883010661,236066591010661,2009,54,39,649,QUAL,1,QUAL,0,,,,2010-11-05 10:21:18,,
236066540010661,145007883010661,236066591010661,2009,54,39,649,QUPR2,1,QUMO4,0,,,,2010-11-05 10:21:18,2018-12-12 09:55:15,
236066541010661,145007883010661,236066591010661,2009,54,39,649,QURU,1,QURU,0,,,,2010-11-05 10:21:18,,
236066542010661,145007883010661,236066591010661,2009,54,39,649,QUVE,1,QUVE,0,,,,2010-11-05 10:21:18,,
236066543010661,145007883010661,236066591010661,2009,54,39,649,RARE2,1,RARE2,0,,,,2010-11-05 10:21:18,,
236066544010661,145007883010661,236066591010661,2009,54,39,649,RHCA4,1,RHCA4,0,,,,2010-11-05 10:21:18,,
236066545010661,145007883010661,236066591010661,2009,54,39,649,ROMU,1,ROMU,0,,,,2010-11-05 10:21:18,,
236066546010661,145007883010661,236066591010661,2009,54,39,649,RUBUS,1,RUBUS,0,,10,,2010-11-05 10:21:18,,
236066547010661,145007883010661,236066591010661,2009,54,39,649,RUOC,1,RUOC,0,,,,2010-11-05 10:21:18,,
236066548010661,145007883010661,236066591010661,2009,54,39,649,RUPH,1,RUPH,0,,,,2010-11-05 10:21:18,,
236066549010661,145007883010661,236066591010661,2009,54,39,649,SAAL5,1,SAAL5,0,,,,2010-11-05 10:21:18,,
236066550010661,145007883010661,236066591010661,2009,54,39,649,SACA15,1,SACA15,0,,,,2010-11-05 10:21:18,,
236066551010661,145007883010661,236066591010661,2009,54,39,649,SAVI5,1,SAVI5,0,,,,2010-11-05 10:21:18,,
236066552010661,145007883010661,236066591010661,2009,54,39,649,SCEL,1,SCEL,0,,,,2010-11-05 10:21:18,,
236066553010661,145007883010661,236066591010661,2009,54,39,649,SETE3,1,SETE3,0,,,,2010-11-05 10:21:18,,
