CN,PLT_CN,INVYR,STATECD,COUNTYCD,O3PLOT,FIELD_ID,SPLIT_PLOTID,SMPKNDCD,MEASDAY,MEASMON,MEASYEAR,PLTSIZE,ASPECT,TERRPOS,SOILDPTH,SOILDRN,PLTDSTRB,CRWTYPCD,PLOTWET,INJCHECK,GRIDDEN,CREATED_DATE,MODIFIED_DATE
65370748010538,65380684010538,2006,54,87,6961.0,696,1,2,10,8,2006,1.0,316,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65372083010538,65380686010538,2006,54,91,6911.0,691,1,2,15,8,2006,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65371885010538,65380688010538,2006,54,93,4281.0,428,1,2,8,8,2006,1.0,0,1.0,1.0,1.0,0.0,1,,1,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65371917010538,65380690010538,2006,54,93,4282.0,428,2,2,8,8,2006,2.0,225,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65372340010538,65380692010538,2006,54,95,13001.0,1300,1,2,18,8,2006,1.0,0,2.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65369591010538,65380694010538,2006,54,99,15581.0,1558,1,2,10,8,2006,1.0,250,3.0,1.0,1.0,2.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65370338010538,65380696010538,2006,54,101,13731.0,1373,1,2,8,8,2006,1.0,0,5.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65369785010538,65380698010538,2006,54,109,15391.0,1539,1,2,9,8,2006,1.0,159,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:18,2010-06-28 12:00:28
156700956010661,159623419010661,2007,54,5,251.0,25,1,2,2,8,2007,1.0,0,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156700970010661,159623421010661,2007,54,7,8631.0,863,1,2,31,7,2007,1.0,359,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156700980010661,159623423010661,2007,54,11,8451.0,845,1,2,3,8,2007,1.0,241,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701005010661,159623425010661,2007,54,11,12261.0,1226,1,2,3,8,2007,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701016010661,159623427010661,2007,54,19,12431.0,1243,1,2,1,8,2007,2.0,0,4.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701024010661,159623429010661,2007,54,25,8201.0,820,1,2,31,7,2007,1.0,218,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701052010661,159623433010661,2007,54,31,5341.0,534,1,2,8,8,2007,1.0,0,5.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701044010661,159623431010661,2007,54,31,13651.0,1365,1,2,8,8,2007,1.0,0,5.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701059010661,159623435010661,2007,54,41,13521.0,1352,1,2,15,8,2007,1.0,0,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701068010661,159623437010661,2007,54,41,14241.0,1424,1,2,9,8,2007,1.0,313,3.0,1.0,1.0,1.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701082010661,159623439010661,2007,54,45,1741.0,174,1,2,2,8,2007,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701091010661,159623441010661,2007,54,55,51.0,5,1,2,1,8,2007,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701137010661,159623445010661,2007,54,61,811.0,81,1,2,7,8,2007,2.0,333,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701103010661,159623443010661,2007,54,61,8351.0,835,1,2,7,8,2007,2.0,322,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701145010661,159623447010661,2007,54,65,521.0,52,1,2,8,8,2007,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701158010661,159623449010661,2007,54,67,3711.0,371,1,2,1,8,2007,1.0,23,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701181010661,159623451010661,2007,54,75,3361.0,336,1,2,30,7,2007,2.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701197010661,159623453010661,2007,54,83,3671.0,367,1,2,30,7,2007,2.0,0,5.0,1.0,2.0,1.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701207010661,159623455010661,2007,54,83,13951.0,1395,1,2,30,7,2007,1.0,299,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701216010661,159623457010661,2007,54,85,5651.0,565,1,2,13,8,2007,1.0,161,3.0,1.0,1.0,0.0,1,,1,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701228010661,159623459010661,2007,54,87,6961.0,696,1,2,3,8,2007,2.0,244,3.0,2.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701239010661,159623461010661,2007,54,91,6911.0,691,1,2,7,8,2007,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701247010661,159623463010661,2007,54,93,4281.0,428,1,2,2,8,2007,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:03
156701248010661,159623465010661,2007,54,93,4282.0,428,2,2,2,8,2007,2.0,0,4.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:04
156701269010661,159623467010661,2007,54,95,13001.0,1300,1,2,13,8,2007,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:04
159524393010661,159623469010661,2007,54,99,15581.0,1558,1,2,9,8,2007,1.0,250,3.0,1.0,1.0,2.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:04
156701281010661,159623471010661,2007,54,101,13731.0,1373,1,3,31,7,2007,1.0,0,5.0,1.0,2.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:04
156701298010661,159623473010661,2007,54,109,15391.0,1539,1,2,2,8,2007,2.0,159,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:43,2010-06-28 11:59:04
192893488010661,192898696010661,2008,54,1,6912.0,691,2,1,31,7,2008,1.0,0,5.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893282010661,192899068010661,2008,54,5,251.0,25,1,2,29,7,2008,1.0,0,3.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192893165010661,192899070010661,2008,54,7,8631.0,863,1,3,30,7,2008,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192893355010661,192899072010661,2008,54,11,8451.0,845,1,2,28,7,2008,2.0,241,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192893374010661,192899074010661,2008,54,11,12261.0,1226,1,2,28,7,2008,1.0,0,4.0,1.0,2.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192893046010661,192899076010661,2008,54,19,12431.0,1243,1,2,30,7,2008,2.0,0,4.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192892971010661,192899078010661,2008,54,25,8201.0,820,1,2,1,8,2008,1.0,218,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192893412010661,192899082010661,2008,54,31,5341.0,534,1,2,30,7,2008,1.0,0,5.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192893089010661,192899080010661,2008,54,31,13651.0,1365,1,2,30,7,2008,1.0,0,5.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192892906010661,192899084010661,2008,54,41,13521.0,1352,1,2,4,8,2008,1.0,0,3.0,1.0,3.0,0.0,1,,0,,2009-04-10 08:54:47,2010-06-28 11:59:58
192893509010661,192898666010661,2008,54,41,14241.0,1424,1,2,6,8,2008,1.0,0,5.0,1.0,2.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:53
192893010010661,192898668010661,2008,54,45,1741.0,174,1,2,28,7,2008,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192892926010661,192898670010661,2008,54,55,51.0,5,1,2,29,7,2008,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893520010661,192898674010661,2008,54,61,811.0,81,1,2,6,8,2008,2.0,333,3.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893464010661,192898672010661,2008,54,61,8351.0,835,1,2,31,7,2008,2.0,300,1.0,2.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893434010661,192898676010661,2008,54,65,521.0,52,1,2,30,7,2008,2.0,350,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893239010661,192898678010661,2008,54,67,3711.0,371,1,2,31,7,2008,1.0,23,3.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893097010661,192898680010661,2008,54,75,3361.0,336,1,2,31,7,2008,2.0,0,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893098010661,192898682010661,2008,54,75,3362.0,336,2,2,31,7,2008,2.0,360,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893117010661,192898684010661,2008,54,83,3671.0,367,1,2,29,7,2008,1.0,0,5.0,1.0,2.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893224010661,192898686010661,2008,54,83,13951.0,1395,1,2,29,7,2008,1.0,300,3.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893225010661,192898688010661,2008,54,83,13952.0,1395,2,2,29,7,2008,2.0,155,3.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893527010661,192898690010661,2008,54,85,5651.0,565,1,2,5,8,2008,2.0,159,3.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893321010661,192898692010661,2008,54,87,6961.0,696,1,2,30,7,2008,1.0,244,3.0,2.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893487010661,192898694010661,2008,54,91,6911.0,691,1,2,31,7,2008,2.0,0,5.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893444010661,192898698010661,2008,54,93,4281.0,428,1,2,29,7,2008,1.0,0,5.0,2.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893445010661,192898700010661,2008,54,93,4282.0,428,2,2,29,7,2008,2.0,0,5.0,2.0,2.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893573010661,192898702010661,2008,54,95,13001.0,1300,1,2,5,8,2008,2.0,0,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893574010661,192898704010661,2008,54,95,13002.0,1300,2,2,5,8,2008,1.0,53,1.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192892889010661,192898706010661,2008,54,99,15581.0,1558,1,2,30,7,2008,1.0,0,3.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192893126010661,192898708010661,2008,54,101,13731.0,1373,1,2,31,7,2008,1.0,0,5.0,1.0,2.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
192892980010661,192898710010661,2008,54,109,15391.0,1539,1,2,29,7,2008,2.0,159,3.0,1.0,1.0,0.0,1,,0,,2009-04-10 08:54:45,2010-06-28 11:59:54
222438427010661,222438428010661,2009,54,3,521.0,52,1,3,28,7,2009,2.0,0,4.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438384010661,222438385010661,2009,54,5,251.0,25,1,2,27,7,2009,1.0,0,3.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438358010661,222438359010661,2009,54,7,8631.0,863,1,2,29,7,2009,2.0,0,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222791481010661,222791483010661,2009,54,11,8452.0,845,2,1,27,7,2009,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2010-02-16 10:32:38,2010-06-28 12:00:09
222438412010661,222438413010661,2009,54,11,12261.0,1226,1,2,27,7,2009,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438312010661,222438313010661,2009,54,19,12431.0,1243,1,2,30,7,2009,2.0,0,4.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438287010661,222438288010661,2009,54,25,8201.0,820,1,2,30,7,2009,1.0,218,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:07
222438419010661,222438420010661,2009,54,31,5341.0,534,1,2,10,8,2009,1.0,0,5.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438319010661,222438320010661,2009,54,31,13651.0,1365,1,2,30,7,2009,1.0,0,5.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438466010661,222438467010661,2009,54,33,14241.0,1424,1,3,18,8,2009,1.0,290,3.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438268010661,222438269010661,2009,54,41,13521.0,1352,1,2,4,8,2009,1.0,180,3.0,1.0,3.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:07
222438304010661,222438305010661,2009,54,45,1741.0,174,1,2,28,7,2009,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:07
222438279010661,222438280010661,2009,54,55,51.0,5,1,2,28,7,2009,2.0,0,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:07
222438475010661,222438476010661,2009,54,61,811.0,81,1,2,19,8,2009,2.0,333,3.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438375010661,222438376010661,2009,54,67,3711.0,371,1,2,30,7,2009,2.0,23,3.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438328010661,222438330010661,2009,54,75,3361.0,336,1,2,11,8,2009,2.0,0,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438329010661,222438331010661,2009,54,75,3362.0,336,2,2,11,8,2009,2.0,182,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438449010661,222438450010661,2009,54,77,8351.0,835,1,3,28,7,2009,1.0,143,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438341010661,222438342010661,2009,54,83,3671.0,367,1,3,7,8,2009,1.0,190,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438367010661,222438368010661,2009,54,83,13951.0,1395,1,3,7,8,2009,1.0,0,4.0,1.0,2.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438481010661,222438482010661,2009,54,85,5651.0,565,1,2,29,7,2009,1.0,115,3.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438392010661,222438393010661,2009,54,87,6961.0,696,1,2,29,7,2009,2.0,244,4.0,2.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438459010661,222438460010661,2009,54,91,6911.0,691,1,2,30,7,2009,2.0,0,5.0,2.0,2.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438437010661,222438439010661,2009,54,93,4281.0,428,1,2,27,7,2009,1.0,242,3.0,1.0,2.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438438010661,222438440010661,2009,54,93,4282.0,428,2,2,27,7,2009,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438490010661,222438492010661,2009,54,95,13001.0,1300,1,2,29,7,2009,1.0,240,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438491010661,222438493010661,2009,54,95,13002.0,1300,2,2,29,7,2009,2.0,70,1.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222791482010661,222791484010661,2009,54,99,8451.0,845,1,3,27,7,2009,1.0,0,4.0,1.0,1.0,0.0,1,,0,,2010-02-16 10:32:38,2010-06-28 12:00:09
222438256010661,222438257010661,2009,54,99,15581.0,1558,1,2,3,8,2009,1.0,250,3.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:07
222438349010661,222438350010661,2009,54,101,13731.0,1373,1,2,29,7,2009,1.0,0,5.0,1.0,2.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:08
222438295010661,222438296010661,2009,54,109,15391.0,1539,1,2,28,7,2009,2.0,160,4.0,1.0,1.0,0.0,1,,0,,2010-01-11 13:00:34,2010-06-28 12:00:07
246318969010661,246318970010661,2010,54,3,521.0,52,1,2,4,8,2010,2.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318836010661,246318837010661,2010,54,5,251.0,25,1,2,3,8,2010,1.0,0,3.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318686010661,246318687010661,2010,54,7,8631.0,863,1,2,5,8,2010,1.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318927010661,246318928010661,2010,54,11,12261.0,1226,1,2,4,8,2010,1.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318594010661,246318595010661,2010,54,19,12431.0,1243,1,2,4,8,2010,2.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318473010661,246318474010661,2010,54,25,8201.0,820,1,2,4,8,2010,1.0,218,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318960010661,246318961010661,2010,54,31,5341.0,534,1,2,4,8,2010,1.0,0,4.0,1.0,1.0,1.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318615010661,246318616010661,2010,54,31,13651.0,1365,1,2,4,8,2010,1.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246319024010661,246319025010661,2010,54,33,14241.0,1424,1,2,11,8,2010,1.0,290,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318528010661,246318529010661,2010,54,45,1741.0,174,1,2,3,8,2010,1.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318427010661,246318428010661,2010,54,55,51.0,5,1,2,2,8,2010,2.0,0,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246319044010661,246319045010661,2010,54,61,811.0,81,1,2,12,8,2010,2.0,315,3.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318785010661,246318786010661,2010,54,67,3711.0,371,1,2,5,8,2010,2.0,23,3.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318624010661,246318626010661,2010,54,75,3361.0,336,1,2,5,8,2010,2.0,0,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318625010661,246318627010661,2010,54,75,3362.0,336,2,2,5,8,2010,2.0,182,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318994010661,246318995010661,2010,54,77,8351.0,835,1,2,12,8,2010,1.0,143,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318648010661,246318649010661,2010,54,83,3671.0,367,1,2,5,8,2010,2.0,179,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318766010661,246318767010661,2010,54,83,13951.0,1395,1,2,5,8,2010,1.0,0,4.0,1.0,2.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246319062010661,246319063010661,2010,54,85,5651.0,565,1,2,10,8,2010,1.0,115,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318865010661,246318866010661,2010,54,87,6961.0,696,1,2,4,8,2010,2.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246319017010661,246319018010661,2010,54,91,6911.0,691,1,2,12,8,2010,1.0,120,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318979010661,246318981010661,2010,54,93,4281.0,428,1,2,5,8,2010,1.0,240,3.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318980010661,246318982010661,2010,54,93,4282.0,428,2,2,5,8,2010,1.0,165,3.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246319091010661,246319093010661,2010,54,95,13001.0,1300,1,2,11,8,2010,1.0,240,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246319092010661,246319094010661,2010,54,95,13002.0,1300,2,2,11,8,2010,2.0,70,1.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318889010661,246318890010661,2010,54,99,8451.0,845,1,2,3,8,2010,1.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-22 09:07:44,
246318657010661,246318658010661,2010,54,101,13731.0,1373,1,2,3,8,2010,1.0,0,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
246318503010661,246318504010661,2010,54,109,15391.0,1539,1,2,3,8,2010,2.0,160,4.0,1.0,1.0,0.0,,,0,,2011-03-16 07:36:43,2011-03-21 07:49:09
