CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
329739527489998,171920496020004,2014,54,55,2278,1,90,2.0,,1,,21.0,,5,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,,1,,,1,69.973953075,69.973953075,69.973953075,953.616228338592,953.616228338592,953.616228338592,482.52981153932757,482.52981153932757,482.52981153932757
329739530489998,171920496020004,2014,54,55,2278,3,135,1.0,,1,,11.2,998.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,423.829434817152,423.829434817152,423.829434817152,208.10025249522164,208.10025249522164,208.10025249522164
329739528489998,171920496020004,2014,54,55,2278,1,270,1.0,,1,,23.6,901.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,473.897197721376,473.897197721376,473.897197721376,232.68352408119563,232.68352408119563,232.68352408119563
329739531489998,171920496020004,2014,54,55,2278,3,315,1.0,,1,,16.5,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329739532489998,171920496020004,2014,54,55,2278,3,315,2.0,,1,,23.0,998.0,4,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,325.1566445237838,325.1566445237838,325.1566445237838
329739533489998,171920496020004,2014,54,55,2278,3,315,3.0,,1,,23.7,998.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,423.829434817152,423.829434817152,423.829434817152,208.10025249522164,208.10025249522164,208.10025249522164
329739529489998,171920496020004,2014,54,55,2278,2,360,1.0,,1,,14.7,901.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,610.9431440894496,610.9431440894496,610.9431440894496,299.97308374791976,299.97308374791976,299.97308374791976
329740910489998,171920538020004,2014,54,61,2189,4,45,1.0,,1,,21.0,621.0,3,9,,,,,,,,,0.61359375,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,2055.252558053916,2055.252558053916,2055.252558053916,1009.1290060044728,1009.1290060044728,1009.1290060044728
329740901489998,171920538020004,2014,54,61,2189,1,90,1.0,,1,,8.9,931.0,2,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,635.744152225728,635.744152225728,635.744152225728,312.15037874283246,312.15037874283246,312.15037874283246
329740907489998,171920538020004,2014,54,61,2189,3,135,1.0,,1,,1.0,931.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,1,1,,,1,68.03023215625,68.03023215625,68.03023215625,802.32134595795,802.32134595795,802.32134595795,393.93978086535344,393.93978086535344,393.93978086535344
329740908489998,171920538020004,2014,54,61,2189,3,135,2.0,,1,,8.8,931.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,3,1,,,1,52.48046480625,52.48046480625,52.48046480625,577.671369089724,577.671369089724,577.671369089724,283.6366422230545,283.6366422230545,283.6366422230545
329740902489998,171920538020004,2014,54,61,2189,2,180,1.0,,1,,6.2,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
329740903489998,171920538020004,2014,54,61,2189,2,180,2.0,,1,,20.3,931.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,1,1,,,1,68.03023215625,68.03023215625,68.03023215625,748.83325622742,748.83325622742,748.83325622742,367.6771288076632,367.6771288076632,367.6771288076632
329740904489998,171920538020004,2014,54,61,2189,2,180,3.0,,1,,23.8,762.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,400.178238677802,400.178238677802,400.178238677802,196.4875151908008,196.4875151908008,196.4875151908008
329740911489998,171920538020004,2014,54,61,2189,4,225,1.0,,1,,24.0,998.0,3,10,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,1,1,,,1,192.42837095625,192.42837095625,192.42837095625,2809.76210135478,2809.76210135478,2809.76210135478,1379.593191765197,1379.593191765197,1379.593191765197
329740909489998,171920538020004,2014,54,61,2189,3,315,1.0,,1,,8.4,998.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,1,1,,,1,15.54976735,15.54976735,15.54976735,211.914717408576,211.914717408576,211.914717408576,104.05012624761082,104.05012624761082,104.05012624761082
329740905489998,171920538020004,2014,54,61,2189,2,360,1.0,,1,,1.9,931.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,1,1,,,1,46.64930205,46.64930205,46.64930205,550.16320865688,550.16320865688,550.16320865688,270.1301354505281,270.1301354505281,270.1301354505281
329740906489998,171920538020004,2014,54,61,2189,2,360,2.0,,1,,2.3,931.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,206.31120324633,206.31120324633,206.31120324633,101.29880079394803,101.29880079394803,101.29880079394803
329763103489998,171920666020004,2014,54,65,623,2,180,1.0,,1,,1.3,317.0,2,4,,,,,,,,,0.36615384615384616,,,,,,,,,,2015-05-22 08:27:17,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,41.75601861818182,605.3929967287488,605.3929967287488,812.8353522511871,297.2479613938157,297.2479613938157,399.1021579553329
329763104489998,171920666020004,2014,54,65,623,2,180,2.0,,1,,7.9,317.0,3,7,,,,,,,,,0.6407692307692308,,,,,,,,,,2015-05-22 08:27:17,2026-06-25 13:32:54,6,0,1,,,1,95.24232501875,95.24232501875,127.87780701818181,1393.7807559559883,1393.7807559559883,1871.3699660388097,684.3463511743903,684.3463511743903,918.8426533250555
329763105489998,171920666020004,2014,54,65,623,2,180,3.0,,1,,18.2,317.0,1,3,,,,,,,,,0.2746153846153846,,,,,,,,,,2015-05-22 08:27:17,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,23.487760472727274,451.9634422862988,451.9634422862988,606.8320343983872,221.91405016257272,221.91405016257272,297.9545288896081
329763106489998,171920666020004,2014,54,65,623,2,180,4.0,,1,,13.5,317.0,1,6,,,,,,,,,0.5492307692307692,,,,,,,,,,2015-05-22 08:27:17,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,93.9510418909091,1807.8537691451952,1807.8537691451952,2427.328137593549,887.6562006502909,887.6562006502909,1191.8181155584325
329763107489998,171920666020004,2014,54,65,623,4,225,1.0,,1,,8.8,299.0,4,4,,,,,,,,,0.36615384615384616,,,,,,,,,,2015-05-22 08:27:17,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,41.75601861818182,358.04272309416,358.04272309416,480.72869114740365,186.54025873205737,186.54025873205737,250.4596480877973
329763102489998,171920666020004,2014,54,65,623,1,270,1.0,,1,,20.6,341.0,2,3,,,,,,,,,0.2746153846153846,,,,,,,,,,2015-05-22 08:27:17,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,23.487760472727274,368.5656860533908,368.5656860533908,494.8574246311261,180.96575185221488,180.96575185221488,242.97499549388291
329743167489998,171920608020004,2014,54,75,2194,4,45,1.0,,1,,23.4,998.0,4,12,,,,,,,,,0.818125,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,0,1,,,1,279.8958123,279.8958123,279.8958123,3814.464913354368,3814.464913354368,3814.464913354368,1872.9022724569948,1872.9022724569948,1872.9022724569948
329743164489998,171920608020004,2014,54,75,2194,3,135,1.0,,1,,16.8,998.0,3,13,,,,,,,,,0.8863020833333334,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,0,1,,,1,328.48883526875,328.48883526875,328.48883526875,4796.46257706018,4796.46257706018,4796.46257706018,2355.063125336548,2355.063125336548,2355.063125336548
329743161489998,171920608020004,2014,54,75,2194,2,180,1.0,,1,,12.7,531.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,229.2346702737,229.2346702737,229.2346702737,112.5542231043867,112.5542231043867,112.5542231043867
329743162489998,171920608020004,2014,54,75,2194,2,180,2.0,,1,,17.3,531.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,916.9386810948,916.9386810948,916.9386810948,450.2168924175468,450.2168924175468,450.2168924175468
329743168489998,171920608020004,2014,54,75,2194,4,225,1.0,,1,,0.4,531.0,3,13,,,,,,,,,0.8863020833333334,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,0,1,,,1,328.48883526875,328.48883526875,328.48883526875,5498.303938763344,5498.303938763344,5498.303938763344,2699.6672339328024,2699.6672339328024,2699.6672339328024
329743159489998,171920608020004,2014,54,75,2194,1,270,1.0,,1,,17.4,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329743160489998,171920608020004,2014,54,75,2194,1,270,2.0,,1,,20.3,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
329743165489998,171920608020004,2014,54,75,2194,3,315,1.0,,1,,12.9,998.0,4,10,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,6,1,,,1,124.3981388,124.3981388,124.3981388,1695.317739268608,1695.317739268608,1695.317739268608,832.4010099808866,832.4010099808866,832.4010099808866
329743166489998,171920608020004,2014,54,75,2194,3,315,2.0,,1,,20.6,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
329743163489998,171920608020004,2014,54,75,2194,2,360,1.0,,1,,15.3,,5,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-05-22 07:01:39,2026-06-25 13:32:54,6,,1,,,1,124.3981388,124.3981388,124.3981388,1695.317739268608,1695.317739268608,1695.317739268608,857.8307760699156,857.8307760699156,857.8307760699156
329733852489998,171920293020004,2014,54,77,273,2,180,1.0,,1,,3.4,316.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,311.8355631289899,311.8355631289899,311.8355631289899,153.11126149633404,153.11126149633404,153.11126149633404
329733853489998,171920293020004,2014,54,77,273,2,180,2.0,,1,,10.9,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329733854489998,171920293020004,2014,54,77,273,2,180,3.0,,1,,23.1,998.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
329733866489998,171920293020004,2014,54,77,273,3,315,1.0,,1,,13.9,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329733867489998,171920293020004,2014,54,77,273,3,315,2.0,,1,,16.7,998.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
329733868489998,171920293020004,2014,54,77,273,3,315,3.0,,1,,17.4,372.0,4,9,,,,,,,,,0.61359375,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,1821.433194374742,1821.433194374742,1821.433194374742,894.3236984379984,894.3236984379984,894.3236984379984
329733855489998,171920293020004,2014,54,77,273,2,360,1.0,,1,,2.5,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329733856489998,171920293020004,2014,54,77,273,2,360,2.0,,1,,4.9,998.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1390.69033299378,1390.69033299378,1390.69033299378,682.828953499946,682.828953499946,682.828953499946
329733857489998,171920293020004,2014,54,77,273,2,360,3.0,,1,,7.3,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329733858489998,171920293020004,2014,54,77,273,2,360,4.0,,1,,7.4,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,2,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329733859489998,171920293020004,2014,54,77,273,2,360,5.0,,1,,7.8,998.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
329733860489998,171920293020004,2014,54,77,273,2,360,6.0,,1,,8.1,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
329733861489998,171920293020004,2014,54,77,273,2,360,7.0,,1,,9.5,318.0,3,11,,,,,,,,,0.7499479166666667,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,235.19023116875,235.19023116875,235.19023116875,5835.126080952168,5835.126080952168,5835.126080952168,2865.0469057475143,2865.0469057475143,2865.0469057475143
329733862489998,171920293020004,2014,54,77,273,2,360,8.0,,1,,11.5,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329733863489998,171920293020004,2014,54,77,273,2,360,9.0,,1,,13.3,318.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,1,1,,,1,68.03023215625,68.03023215625,68.03023215625,1687.84638705228,1687.84638705228,1687.84638705228,828.7325760426695,828.7325760426695,828.7325760426695
329733864489998,171920293020004,2014,54,77,273,2,360,10.0,,1,,16.6,402.0,2,13,,,,,,,,,0.8863020833333334,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,328.48883526875,328.48883526875,328.48883526875,9592.92515412036,9592.92515412036,9592.92515412036,4710.126250673096,4710.126250673096,4710.126250673096
329733865489998,171920293020004,2014,54,77,273,2,360,11.0,,1,,21.5,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:53,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329731167489998,171920204020004,2014,54,77,1290,4,45,1.0,,1,,3.6,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329731168489998,171920204020004,2014,54,77,1290,4,45,2.0,,1,,8.8,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329731169489998,171920204020004,2014,54,77,1290,4,45,3.0,,1,,15.8,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
329731131489998,171920204020004,2014,54,77,1290,1,90,1.0,,1,,3.1,998.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,238.404057084648,238.404057084648,238.404057084648,117.05639202856217,117.05639202856217,117.05639202856217
329731132489998,171920204020004,2014,54,77,1290,1,90,2.0,,1,,7.9,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329731133489998,171920204020004,2014,54,77,1290,1,90,3.0,,1,,20.3,998.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,2,1,,,1,62.1990694,62.1990694,62.1990694,847.658869634304,847.658869634304,847.658869634304,416.2005049904433,416.2005049904433,416.2005049904433
329731158489998,171920204020004,2014,54,77,1290,3,135,1.0,,1,,2.2,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329731159489998,171920204020004,2014,54,77,1290,3,135,2.0,,1,,13.6,931.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,825.24481298532,825.24481298532,825.24481298532,405.19520317579213,405.19520317579213,405.19520317579213
329731160489998,171920204020004,2014,54,77,1290,3,135,3.0,,1,,14.2,931.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1123.24988434113,1123.24988434113,1123.24988434113,551.5156932114949,551.5156932114949,551.5156932114949
329731161489998,171920204020004,2014,54,77,1290,3,135,4.0,,1,,15.0,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329731162489998,171920204020004,2014,54,77,1290,3,135,5.0,,1,,18.3,998.0,3,10,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,194.372091875,194.372091875,194.372091875,2838.143536722,2838.143536722,2838.143536722,1393.528476530502,1393.528476530502,1393.528476530502
329731144489998,171920204020004,2014,54,77,1290,2,180,1.0,,1,,1.5,998.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,238.404057084648,238.404057084648,238.404057084648,117.05639202856217,117.05639202856217,117.05639202856217
329731145489998,171920204020004,2014,54,77,1290,2,180,2.0,,1,,10.0,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329731146489998,171920204020004,2014,54,77,1290,2,180,3.0,,1,,14.4,833.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,2,17.49348826875,17.49348826875,17.49348826875,421.791793303608,421.791793303608,421.791793303608,207.09977051207153,207.09977051207153,207.09977051207153
329731147489998,171920204020004,2014,54,77,1290,2,180,4.0,,1,,14.8,833.0,3,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,124.3981388,124.3981388,124.3981388,2999.408307936768,2999.408307936768,2999.408307936768,1472.709479196953,1472.709479196953,1472.709479196953
329731148489998,171920204020004,2014,54,77,1290,2,180,5.0,,1,,17.9,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329731149489998,171920204020004,2014,54,77,1290,2,180,6.0,,1,,17.9,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329731150489998,171920204020004,2014,54,77,1290,2,180,7.0,,1,,18.0,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
329731151489998,171920204020004,2014,54,77,1290,2,180,8.0,,1,,19.2,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329731152489998,171920204020004,2014,54,77,1290,2,180,9.0,,1,,20.8,998.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1390.69033299378,1390.69033299378,1390.69033299378,682.828953499946,682.828953499946,682.828953499946
329731153489998,171920204020004,2014,54,77,1290,2,180,10.0,,1,,19.2,998.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
329731154489998,171920204020004,2014,54,77,1290,2,180,11.0,,1,,22.2,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329731170489998,171920204020004,2014,54,77,1290,4,225,1.0,,1,,0.2,998.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,567.6287073444,567.6287073444,567.6287073444,278.7056953061004,278.7056953061004,278.7056953061004
329731171489998,171920204020004,2014,54,77,1290,4,225,2.0,,1,,0.7,998.0,3,10,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,1,1,,,1,192.42837095625,192.42837095625,192.42837095625,2809.76210135478,2809.76210135478,2809.76210135478,1379.593191765197,1379.593191765197,1379.593191765197
329731172489998,171920204020004,2014,54,77,1290,4,225,3.0,,1,,2.2,998.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
329731173489998,171920204020004,2014,54,77,1290,4,225,4.0,,1,,4.1,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,2,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
329731174489998,171920204020004,2014,54,77,1290,4,225,5.0,,1,,6.9,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-05-22 07:01:38,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
